"","tournamentNumber","tourCode","seasonYear","eventId","roundNumber","courseNumber","holeNumber","live","teeTime","startingHole","focusPlayerId","playerId","lastName","firstName","shortName","countryCode","leaderFlag","strokesBehind","textScore","roundScore","totalScore","position","thru","completedRoundScore","completedTotalScore","completedPosition","completedThru","time","type","shotNumber","distance","left","from_x","from_y","from_z","provisional","lie","strokesAssessed","groupId","x","y","z","videoID","putt","from","to","cup","radarData.strokeId","radarData.clientNumber","radarData.apexRange","radarData.apexSide","radarData.apexHeight","radarData.clubSpeed","radarData.ballSpeed","radarData.smashFactor","radarData.launchSpin","radarData.verticalLaunchAngle","radarData.horizontalLaunchAngle","radarData.actualFlightTime"
"4690","011","R","2020",1,1,"011",5,FALSE,"9:30AM",10,"29974","34076","Dahmen","Joel","J","USA",TRUE,0,"Bogey","--","--","","--","-2","-2","T26","14*",452813,"SST",4,"21 ft 1 in.","17 in.",9742,8640,6,FALSE,NA,NA,23,9744,8619,6,"",FALSE,"OCO","EUK",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4691","011","R","2020",1,1,"011",5,FALSE,"9:30AM",10,"29974","34076","Dahmen","Joel","J","USA",TRUE,0,"Bogey","--","--","","--","-2","-2","T26","14*",453003,"SST",5,"17 in.","0 in.",9744,8619,6,FALSE,NA,NA,23,9745,8620,6,"6141004510001",TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4692","011","R","2020",1,1,"011",5,FALSE,"9:30AM",10,"29974","34099","English","Harris","H","USA",TRUE,0,"Bogey","--","--","","--","-6","-6","3","14*",446239,"SST",1,"289 yds","188 yds",8443,8962,13,FALSE,NA,NA,23,9311,8982,15,"",FALSE,"OTB","ELR",FALSE,446239,11,810.65,-107.19,58,117,173,1.48,2722,7.923,-2.793,6955.64
"4693","011","R","2020",1,1,"011",5,FALSE,"9:30AM",10,"29974","34099","English","Harris","H","USA",TRUE,0,"Bogey","--","--","","--","-6","-6","3","14*",450036,"SST",2,"167 yds","65 ft 8 in.",9311,8982,15,FALSE,NA,NA,23,9687,8652,4,"",FALSE,"ORO","ELF",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4694","011","R","2020",1,1,"011",5,FALSE,"9:30AM",10,"29974","34099","English","Harris","H","USA",TRUE,0,"Bogey","--","--","","--","-6","-6","3","14*",451496,"SST",3,"49 ft 6 in.","16 ft 3 in.",9687,8652,4,FALSE,NA,NA,23,9730,8628,6,"",FALSE,"OFW","EUK",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4695","011","R","2020",1,1,"011",5,FALSE,"9:30AM",10,"29974","34099","English","Harris","H","USA",TRUE,0,"Bogey","--","--","","--","-6","-6","3","14*",454253,"SST",4,"16 ft 8 in.","7 in.",9730,8628,6,FALSE,NA,NA,23,9745,8620,6,"",TRUE,"OGR","EUK",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4696","011","R","2020",1,1,"011",5,FALSE,"9:30AM",10,"29974","34099","English","Harris","H","USA",TRUE,0,"Bogey","--","--","","--","-6","-6","3","14*",454303,"SST",5,"7 in.","0 in.",9745,8620,6,FALSE,NA,NA,23,9745,8620,6,"6141005150001",TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4697","011","R","2020",1,1,"011",6,FALSE,"9:30AM",10,"34099","29974","Grace","Branden","B","RSA",FALSE,5,"Par","-4","-4","T7","13*","-4","-4","T7","15*",454740,"SST",1,"295 yds","84 yds",9648,8337,7,FALSE,NA,NA,23,8956,7786,5,"",FALSE,"OTB","ELF",FALSE,454740,11,817.06,-26.33,48,0,172,0,2784,6.46,-6.132,6135.35
"4698","011","R","2020",1,1,"011",6,FALSE,"9:30AM",10,"34099","29974","Grace","Branden","B","RSA",FALSE,5,"Par","-4","-4","T7","13*","-4","-4","T7","15*",458627,"SST",2,"92 yds","25 ft 5 in.",8956,7786,5,FALSE,NA,NA,23,8732,7623,8,"6141010662001",FALSE,"OFW","EUK",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4699","011","R","2020",1,1,"011",6,FALSE,"9:30AM",10,"34099","29974","Grace","Branden","B","RSA",FALSE,5,"Par","-4","-4","T7","13*","-4","-4","T7","15*",460050,"SST",3,"25 ft 5 in.","17 in.",8732,7623,8,FALSE,NA,NA,23,8752,7638,7,"6141012350001",TRUE,"OGR","EUK",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4700","011","R","2020",1,1,"011",6,FALSE,"9:30AM",10,"34099","29974","Grace","Branden","B","RSA",FALSE,5,"Par","-4","-4","T7","13*","-4","-4","T7","15*",462158,"SST",4,"17 in.","0 in.",8752,7638,7,FALSE,NA,NA,23,8752,7640,7,"6141009672001",TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4701","011","R","2020",1,1,"011",6,FALSE,"9:30AM",10,"34099","34076","Dahmen","Joel","J","USA",FALSE,6,"Birdie","-3","-3","T20","13*","-3","-3","T21","15*",455735,"SST",1,"243 yds","136 yds",9648,8337,7,FALSE,NA,NA,23,9052,7916,6,"",FALSE,"OTB","ERF",FALSE,455735,11,706.8,-1.61,68,0,146,0,4019,12.566,0.152,6594.32
"4702","011","R","2020",1,1,"011",6,FALSE,"9:30AM",10,"34099","34076","Dahmen","Joel","J","USA",FALSE,6,"Birdie","-3","-3","T20","13*","-3","-3","T21","15*",457789,"SST",2,"135 yds","2 ft 10 in.",9052,7916,6,FALSE,NA,NA,23,8752,7643,7,"",FALSE,"OFW","EUK",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4703","011","R","2020",1,1,"011",6,FALSE,"9:30AM",10,"34099","34076","Dahmen","Joel","J","USA",FALSE,6,"Birdie","-3","-3","T20","13*","-3","-3","T21","15*",461513,"SST",3,"2 ft 10 in.","0 in.",8752,7643,7,FALSE,NA,NA,23,8752,7640,7,"",TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4704","011","R","2020",1,1,"011",6,FALSE,"9:30AM",10,"34099","34099","English","Harris","H","USA",FALSE,2,"Par","-7","-7","T2","13*","-6","-6","3","15*",455241,"SST",1,"245 yds","133 yds",9648,8337,7,FALSE,NA,NA,23,9060,7894,5,"6141009172001",FALSE,"OTB","ELF",FALSE,455241,11,713.44,-14.53,62,0,153,0,4789,10.167,-1.759,6799.05
"4705","011","R","2020",1,1,"011",6,FALSE,"9:30AM",10,"34099","34099","English","Harris","H","USA",FALSE,2,"Par","-7","-7","T2","13*","-6","-6","3","15*",458223,"SST",2,"136 yds","18 ft 4 in.",9060,7894,5,FALSE,NA,NA,23,8755,7622,7,"6141004596001",FALSE,"OFW","EUK",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4706","011","R","2020",1,1,"011",6,FALSE,"9:30AM",10,"34099","34099","English","Harris","H","USA",FALSE,2,"Par","-7","-7","T2","13*","-6","-6","3","15*",461097,"SST",3,"21 ft 2 in.","2 ft 6 in.",8755,7622,7,FALSE,NA,NA,23,8751,7642,7,"6141012732001",TRUE,"OGR","EUK",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4707","011","R","2020",1,1,"011",6,FALSE,"9:30AM",10,"34099","34099","English","Harris","H","USA",FALSE,2,"Par","-7","-7","T2","13*","-6","-6","3","15*",461816,"SST",4,"2 ft 6 in.","0 in.",8751,7642,7,FALSE,NA,NA,23,8752,7640,7,"6141006725001",TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4708","011","R","2020",1,1,"011",7,FALSE,"9:30AM",10,"34099","29974","Grace","Branden","B","RSA",FALSE,4,"Bogey","-5","-5","T4","12*","-3","-3","T20","16*",463608,"SST",1,"272 yds","186 yds",8861,7351,7,FALSE,NA,NA,23,9538,7806,6,"6141012978001",FALSE,"OTB","ERF",FALSE,463608,11,784.76,38.2,50,0,171,0,2891,6.659,-0.294,6585.79
"4709","011","R","2020",1,1,"011",7,FALSE,"9:30AM",10,"34099","29974","Grace","Branden","B","RSA",FALSE,4,"Bogey","-5","-5","T4","12*","-3","-3","T20","16*",466674,"SST",2,"183 yds","64 ft 10 in.",9538,7806,6,FALSE,NA,NA,23,9952,8168,8,"6141022506001",FALSE,"OFW","ELR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4710","011","R","2020",1,1,"011",7,FALSE,"9:30AM",10,"34099","29974","Grace","Branden","B","RSA",FALSE,4,"Bogey","-5","-5","T4","12*","-3","-3","T20","16*",468799,"SST",3,"89 ft 2 in.","26 ft 5 in.",9952,8168,8,FALSE,NA,NA,23,10004,8095,8,"6141019388001",FALSE,"ORO","EUK",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4711","011","R","2020",1,1,"011",7,FALSE,"9:30AM",10,"34099","29974","Grace","Branden","B","RSA",FALSE,4,"Bogey","-5","-5","T4","12*","-3","-3","T20","16*",469803,"SST",4,"28 ft 9 in.","2 ft 11 in.",10004,8095,8,FALSE,NA,NA,23,9994,8122,8,"6141022131001",TRUE,"OGR","EUK",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4712","011","R","2020",1,1,"011",7,FALSE,"9:30AM",10,"34099","29974","Grace","Branden","B","RSA",FALSE,4,"Bogey","-5","-5","T4","12*","-3","-3","T20","16*",471106,"SST",5,"2 ft 11 in.","0 in.",9994,8122,8,FALSE,NA,NA,23,9997,8121,8,"6141022142001",TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4713","011","R","2020",1,1,"011",7,FALSE,"9:30AM",10,"34099","34076","Dahmen","Joel","J","USA",FALSE,7,"Par","-2","-2","T25","12*","-3","-3","T20","16*",463214,"SST",1,"270 yds","187 yds",8861,7351,7,FALSE,NA,NA,23,9535,7801,6,"",FALSE,"OTB","ERF",FALSE,463214,11,808.41,38.46,69,0,166,0,2531,11.117,2.576,5823.68
"4714","011","R","2020",1,1,"011",7,FALSE,"9:30AM",10,"34099","34076","Dahmen","Joel","J","USA",FALSE,7,"Par","-2","-2","T25","12*","-3","-3","T20","16*",466305,"SST",2,"185 yds","13 ft 11 in.",9535,7801,6,FALSE,NA,NA,23,9985,8128,8,"6141018000001",FALSE,"OFW","EUK",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4715","011","R","2020",1,1,"011",7,FALSE,"9:30AM",10,"34099","34076","Dahmen","Joel","J","USA",FALSE,7,"Par","-2","-2","T25","12*","-3","-3","T20","16*",470244,"SST",3,"16 ft 3 in.","2 ft 0 in.",9985,8128,8,FALSE,NA,NA,23,9999,8120,8,"",TRUE,"OGR","EUK",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4716","011","R","2020",1,1,"011",7,FALSE,"9:30AM",10,"34099","34076","Dahmen","Joel","J","USA",FALSE,7,"Par","-2","-2","T25","12*","-3","-3","T20","16*",470353,"SST",4,"2 ft 0 in.","0 in.",9999,8120,8,FALSE,NA,NA,23,9997,8121,8,"6141024023001",TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4717","011","R","2020",1,1,"011",7,FALSE,"9:30AM",10,"34099","34099","English","Harris","H","USA",FALSE,1,"Par","-6","-6","T2","12*","-6","-6","3","16*",464061,"SST",1,"279 yds","182 yds",8861,7351,7,FALSE,NA,NA,23,9504,7884,4,"6141014067001",FALSE,"OTB","EUK",FALSE,464061,11,830.23,-55.99,63,0,176,0,2626,9.012,3.837,6790.42
"4718","011","R","2020",1,1,"011",7,FALSE,"9:30AM",10,"34099","34099","English","Harris","H","USA",FALSE,1,"Par","-6","-6","T2","12*","-6","-6","3","16*",466908,"SST",2,"171 yds","34 ft 7 in.",9504,7884,4,FALSE,NA,NA,23,9965,8108,8,"",FALSE,"OST","EUK",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4719","011","R","2020",1,1,"011",7,FALSE,"9:30AM",10,"34099","34099","English","Harris","H","USA",FALSE,1,"Par","-6","-6","T2","12*","-6","-6","3","16*",469385,"SST",3,"32 ft 10 in.","21 in.",9965,8108,8,FALSE,NA,NA,23,9995,8120,8,"6141024018001",TRUE,"OGR","EUK",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4720","011","R","2020",1,1,"011",7,FALSE,"9:30AM",10,"34099","34099","English","Harris","H","USA",FALSE,1,"Par","-6","-6","T2","12*","-6","-6","3","16*",471569,"SST",4,"21 in.","0 in.",9995,8120,8,FALSE,NA,NA,23,9997,8121,8,"6141023264001",TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4721","011","R","2020",1,1,"011",8,FALSE,"9:30AM",10,"34099","29974","Grace","Branden","B","RSA",FALSE,3,"Par","-4","-4","T7","11*","-3","-3","T18","17*",473913,"SST",1,"222 yds","50 ft 9 in.",9934,7795,9,FALSE,NA,NA,23,10582,7946,7,"6141029980001",FALSE,"OTB","EUK",FALSE,473913,11,649.89,-43.03,68,0,153,0,4503,11.258,-1.822,7256.76
"4722","011","R","2020",1,1,"011",8,FALSE,"9:30AM",10,"34099","29974","Grace","Branden","B","RSA",FALSE,3,"Par","-4","-4","T7","11*","-3","-3","T18","17*",476089,"SST",2,"54 ft 7 in.","3 ft 9 in.",10582,7946,7,FALSE,NA,NA,23,10629,7918,8,"",TRUE,"OGR","EUK",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4723","011","R","2020",1,1,"011",8,FALSE,"9:30AM",10,"34099","29974","Grace","Branden","B","RSA",FALSE,3,"Par","-4","-4","T7","11*","-3","-3","T18","17*",478059,"SST",3,"3 ft 9 in.","0 in.",10629,7918,8,FALSE,NA,NA,23,10627,7921,8,"",TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4724","011","R","2020",1,1,"011",8,FALSE,"9:30AM",10,"34099","34076","Dahmen","Joel","J","USA",FALSE,5,"Bogey","-2","-2","T26","11*","-2","-2","T28","17*",472852,"SST",1,"210 yds","75 ft 4 in.",9934,7795,9,FALSE,NA,NA,23,10552,7921,5,"6141018519001",FALSE,"OTB","ERF",FALSE,472852,11,629.18,-4.49,75,0,149,0,4260,13.282,2.128,7513.16
"4725","011","R","2020",1,1,"011",8,FALSE,"9:30AM",10,"34099","34076","Dahmen","Joel","J","USA",FALSE,5,"Bogey","-2","-2","T26","11*","-2","-2","T28","17*",475350,"SST",2,"87 ft 1 in.","12 ft 6 in.",10552,7921,5,FALSE,NA,NA,23,10638,7927,8,"6141024073001",FALSE,"OFW","EUK",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4726","011","R","2020",1,1,"011",8,FALSE,"9:30AM",10,"34099","34076","Dahmen","Joel","J","USA",FALSE,5,"Bogey","-2","-2","T26","11*","-2","-2","T28","17*",477759,"SST",3,"13 ft 7 in.","9 in.",10638,7927,8,FALSE,NA,NA,23,10626,7920,8,"",TRUE,"OGR","EUK",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4727","011","R","2020",1,1,"011",8,FALSE,"9:30AM",10,"34099","34076","Dahmen","Joel","J","USA",FALSE,5,"Bogey","-2","-2","T26","11*","-2","-2","T28","17*",477922,"SST",4,"9 in.","0 in.",10626,7920,8,FALSE,NA,NA,23,10627,7921,8,"",TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4728","011","R","2020",1,1,"011",8,FALSE,"9:30AM",10,"34099","34099","English","Harris","H","USA",FALSE,1,"Birdie","-6","-6","T2","11*","-7","-7","T2","17*",473346,"SST",1,"227 yds","34 ft 8 in.",9934,7795,9,FALSE,NA,NA,23,10599,7942,7,"6141019424001",FALSE,"OTB","EUK",FALSE,473346,11,660.22,-0.02,71,0,158,0,0,11.482,-0.006,7624.3
"4729","011","R","2020",1,1,"011",8,FALSE,"9:30AM",10,"34099","34099","English","Harris","H","USA",FALSE,1,"Birdie","-6","-6","T2","11*","-7","-7","T2","17*",477026,"SST",2,"34 ft 8 in.","0 in.",10599,7942,7,FALSE,NA,NA,23,10627,7921,8,"6141024008001",TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4730","011","R","2020",1,1,"011",9,FALSE,"9:30AM",10,"34099","29974","Grace","Branden","B","RSA",FALSE,3,"","-4","-4","T7","10*",NA,NA,NA,NA,483491,"SDP",1,"287 yds","331 yds",10563,8120,8,FALSE,NA,NA,23,9908,8680,10,"6141022197001",FALSE,"OTH","EUK",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4731","011","R","2020",1,1,"011",9,FALSE,"9:30AM",10,"34099","29974","Grace","Branden","B","RSA",FALSE,3,"","-4","-4","T7","10*",NA,NA,NA,NA,484868,"SST",2,"173 yds","160 yds",9908,8680,10,FALSE,NA,NA,23,9844,9195,4,"6141034764001",FALSE,"ONA","ELF",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4732","011","R","2020",1,1,"011",9,FALSE,"9:30AM",10,"34099","29974","Grace","Branden","B","RSA",FALSE,3,"","-4","-4","T7","10*",NA,NA,NA,NA,486812,"SST",3,"145 yds","49 ft 0 in.",9844,9195,4,FALSE,NA,NA,23,9709,9610,8,"",FALSE,"OFW","EUK",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4733","011","R","2020",1,1,"011",9,FALSE,"9:30AM",10,"34099","29974","Grace","Branden","B","RSA",FALSE,3,"","-4","-4","T7","10*",NA,NA,NA,NA,489102,"SST",4,"44 ft 4 in.","5 ft 1 in.",9709,9610,8,FALSE,NA,NA,23,9681,9644,8,"6141042622001",TRUE,"OGR","EUK",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4734","011","R","2020",1,1,"011",9,FALSE,"9:30AM",10,"34099","29974","Grace","Branden","B","RSA",FALSE,3,"","-4","-4","T7","10*",NA,NA,NA,NA,491338,"SST",5,"6 ft 4 in.","11 in.",9681,9644,8,FALSE,NA,NA,23,9676,9647,8,"",TRUE,"OGR","EUK",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4735","011","R","2020",1,1,"011",9,FALSE,"9:30AM",10,"34099","29974","Grace","Branden","B","RSA",FALSE,3,"","-4","-4","T7","10*",NA,NA,NA,NA,491384,"SST",6,"11 in.","0 in.",9676,9647,8,FALSE,NA,NA,23,9677,9647,8,"6141048067001",TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4736","011","R","2020",1,1,"011",9,FALSE,"9:30AM",10,"34099","34076","Dahmen","Joel","J","USA",FALSE,6,"","-1","-1","T34","10*",NA,NA,NA,NA,480325,"SST",1,"289 yds","301 yds",10563,8120,8,FALSE,NA,NA,23,10070,8834,4,"6141030629001",FALSE,"OTB","ERF",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4737","011","R","2020",1,1,"011",9,FALSE,"9:30AM",10,"34099","34076","Dahmen","Joel","J","USA",FALSE,6,"","-1","-1","T34","10*",NA,NA,NA,NA,483387,"SST",2,"261 yds","47 yds",10070,8834,4,FALSE,NA,NA,23,9791,9565,8,"6141035816001",FALSE,"OFW","ERR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4738","011","R","2020",1,1,"011",9,FALSE,"9:30AM",10,"34099","34076","Dahmen","Joel","J","USA",FALSE,6,"","-1","-1","T34","10*",NA,NA,NA,NA,488364,"SST",3,"51 yds","12 ft 9 in.",9791,9565,8,FALSE,NA,NA,23,9668,9656,8,"",FALSE,"ORO","ERF",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4739","011","R","2020",1,1,"011",9,FALSE,"9:30AM",10,"34099","34076","Dahmen","Joel","J","USA",FALSE,6,"","-1","-1","T34","10*",NA,NA,NA,NA,490641,"SST",4,"11 ft 4 in.","19 in.",9668,9656,8,FALSE,NA,NA,23,9675,9647,8,"",FALSE,"OFW","EUK",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4740","011","R","2020",1,1,"011",9,FALSE,"9:30AM",10,"34099","34076","Dahmen","Joel","J","USA",FALSE,6,"","-1","-1","T34","10*",NA,NA,NA,NA,490730,"SST",5,"19 in.","0 in.",9675,9647,8,FALSE,NA,NA,23,9677,9647,8,"6141047964001",TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4741","011","R","2020",1,1,"011",9,FALSE,"9:30AM",10,"34099","34099","English","Harris","H","USA",FALSE,2,"","-5","-5","T2","10*",NA,NA,NA,NA,478471,"SST",1,"283 yds","314 yds",10563,8120,8,FALSE,NA,NA,23,10012,8767,7,"",FALSE,"OTB","ELF",FALSE,478471,11,814.63,-37.45,60,112,165,1.48,3576,8.918,-3.624,6836.81
"4742","011","R","2020",1,1,"011",9,FALSE,"9:30AM",10,"34099","34099","English","Harris","H","USA",FALSE,2,"","-5","-5","T2","10*",NA,NA,NA,NA,482511,"SST",2,"289 yds","36 yds",10012,8767,7,FALSE,NA,NA,23,9773,9602,7,"6141036093001",FALSE,"OFW","ERR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4743","011","R","2020",1,1,"011",9,FALSE,"9:30AM",10,"34099","34099","English","Harris","H","USA",FALSE,2,"","-5","-5","T2","10*",NA,NA,NA,NA,487777,"SST",3,"39 yds","15 ft 8 in.",9773,9602,7,FALSE,NA,NA,23,9663,9638,9,"6141037201001",FALSE,"ORO","EUK",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4744","011","R","2020",1,1,"011",9,FALSE,"9:30AM",10,"34099","34099","English","Harris","H","USA",FALSE,2,"","-5","-5","T2","10*",NA,NA,NA,NA,490095,"SST",4,"15 ft 11 in.","2 in.",9663,9638,9,FALSE,NA,NA,23,9677,9646,9,"6141045453001",FALSE,"OCO","EUK",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4745","011","R","2020",1,1,"011",9,FALSE,"9:30AM",10,"34099","34099","English","Harris","H","USA",FALSE,2,"","-5","-5","T2","10*",NA,NA,NA,NA,490329,"SST",5,"2 in.","0 in.",9677,9646,9,FALSE,NA,NA,23,9677,9647,8,"6141042627001",TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4746","011","R","2020",1,1,"011",10,FALSE,"9:30AM",10,"29974","29974","Grace","Branden","B","RSA",FALSE,4,"Birdie","E","E","T61","--","-1","-1","T15","1*",319825,"SST",1,"261 yds","150 yds",10575,10210,10,FALSE,NA,NA,23,11278,10553,8,"6140837968001",FALSE,"OTB","ERF",FALSE,319825,11,776.29,34.61,64,0,162,0,0,9.891,0.111,7011.35
"4747","011","R","2020",1,1,"011",10,FALSE,"9:30AM",10,"29974","29974","Grace","Branden","B","RSA",FALSE,4,"Birdie","E","E","T61","--","-1","-1","T15","1*",323162,"SST",2,"136 yds","42 ft 8 in.",11278,10553,8,FALSE,NA,NA,23,11464,10917,6,"6140847491001",FALSE,"OFW","ELF",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4748","011","R","2020",1,1,"011",10,FALSE,"9:30AM",10,"29974","29974","Grace","Branden","B","RSA",FALSE,4,"Birdie","E","E","T61","--","-1","-1","T15","1*",325900,"SST",3,"42 ft 8 in.","0 in.",11464,10917,6,FALSE,NA,NA,23,11492,10949,7,"6140843291001",FALSE,"OFW",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4749","011","R","2020",1,1,"011",10,FALSE,"9:30AM",10,"29974","34076","Dahmen","Joel","J","USA",FALSE,4,"Bogey","E","E","T65","--","+1","+1","T52","1*",320532,"SST",1,"258 yds","139 yds",10575,10210,10,FALSE,NA,NA,23,11228,10628,3,"6140839279001",FALSE,"OTB","EUK",FALSE,320532,11,779.29,-73.47,77,0,163,0,0,13.948,-2.344,3801.13
"4750","011","R","2020",1,1,"011",10,FALSE,"9:30AM",10,"29974","34076","Dahmen","Joel","J","USA",FALSE,4,"Bogey","E","E","T65","--","+1","+1","T52","1*",323868,"SST",2,"81 yds","58 yds",11228,10628,3,FALSE,NA,NA,23,11390,10808,4,"6140847502001",FALSE,"OST","ERF",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4751","011","R","2020",1,1,"011",10,FALSE,"9:30AM",10,"29974","34076","Dahmen","Joel","J","USA",FALSE,4,"Bogey","E","E","T65","--","+1","+1","T52","1*",325579,"SST",3,"54 yds","26 ft 3 in.",11390,10808,4,FALSE,NA,NA,23,11502,10925,3,"6140847991001",FALSE,"OFW","EG3",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4752","011","R","2020",1,1,"011",10,FALSE,"9:30AM",10,"29974","34076","Dahmen","Joel","J","USA",FALSE,4,"Bogey","E","E","T65","--","+1","+1","T52","1*",326201,"SST",4,"33 ft 2 in.","7 ft 4 in.",11502,10925,3,FALSE,NA,NA,23,11493,10957,7,"6140839169001",FALSE,"OGS","EUK",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4753","011","R","2020",1,1,"011",10,FALSE,"9:30AM",10,"29974","34076","Dahmen","Joel","J","USA",FALSE,4,"Bogey","E","E","T65","--","+1","+1","T52","1*",328446,"SST",5,"7 ft 4 in.","0 in.",11493,10957,7,FALSE,NA,NA,23,11492,10949,7,"6140839071001",TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4754","011","R","2020",1,1,"011",10,FALSE,"9:30AM",10,"29974","34099","English","Harris","H","USA",FALSE,4,"Par","E","E","T66","--","E","E","T29","1*",320282,"SST",1,"269 yds","130 yds",10575,10210,10,FALSE,NA,NA,23,11258,10638,3,"6140840153001",FALSE,"OTB","EUK",FALSE,320282,11,802.61,-53.56,59,0,168,0,3758,8.465,2.082,5753.49
"4755","011","R","2020",1,1,"011",10,FALSE,"9:30AM",10,"29974","34099","English","Harris","H","USA",FALSE,4,"Par","E","E","T66","--","E","E","T29","1*",324163,"SST",2,"150 yds","61 ft 0 in.",11258,10638,3,FALSE,NA,NA,23,11527,11000,8,"6140843265001",FALSE,"OST","EUK",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4756","011","R","2020",1,1,"011",10,FALSE,"9:30AM",10,"29974","34099","English","Harris","H","USA",FALSE,4,"Par","E","E","T66","--","E","E","T29","1*",327756,"SST",3,"62 ft 9 in.","2 ft 5 in.",11527,11000,8,FALSE,NA,NA,23,11493,10947,7,"6140848008001",TRUE,"OGR","EUK",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
