"tournamentNumber","tourCode","seasonYear","eventId","courseNumber","holeNumber","roundNumber","parValue","distance","rank","x","y","z","name"
"464","R","2022",1,"552",9,2,5,557,16,11324,8738,80,"TREE_4"
"464","R","2022",1,"552",9,3,5,557,14,11677,9326,82,"TREE_1"
"464","R","2022",1,"552",9,3,5,557,14,11597,9231,82,"TREE_2"
"464","R","2022",1,"552",9,3,5,557,14,11541,9125,82,"TREE_3"
"464","R","2022",1,"552",9,3,5,557,14,11324,8738,80,"TREE_4"
"464","R","2022",1,"552",9,4,5,557,14,11677,9326,82,"TREE_1"
"464","R","2022",1,"552",9,4,5,557,14,11597,9231,82,"TREE_2"
"464","R","2022",1,"552",9,4,5,557,14,11541,9125,82,"TREE_3"
"464","R","2022",1,"552",9,4,5,557,14,11324,8738,80,"TREE_4"
"464","R","2022",1,"552",10,1,4,422,12,11200,9279,82,"FRONT OF BUNKER_1"
"464","R","2022",1,"552",10,1,4,422,12,11218,9314,85,"BACK OF BUNKER_2"
"464","R","2022",1,"552",10,1,4,422,12,11226,9459,84,"END OF FAIRWAY_3"
"464","R","2022",1,"552",10,2,4,422,14,11200,9279,82,"FRONT OF BUNKER_1"
"464","R","2022",1,"552",10,2,4,422,14,11218,9314,85,"BACK OF BUNKER_2"
"464","R","2022",1,"552",10,2,4,422,14,11226,9459,84,"END OF FAIRWAY_3"
"464","R","2022",1,"552",10,3,4,422,8,11200,9279,82,"FRONT OF BUNKER_1"
"464","R","2022",1,"552",10,3,4,422,8,11218,9314,85,"BACK OF BUNKER_2"
"464","R","2022",1,"552",10,3,4,422,8,11226,9459,84,"END OF FAIRWAY_3"
"464","R","2022",1,"552",10,4,4,422,6,11200,9279,82,"FRONT OF BUNKER_1"
"464","R","2022",1,"552",10,4,4,422,6,11218,9314,85,"BACK OF BUNKER_2"
"464","R","2022",1,"552",10,4,4,422,6,11226,9459,84,"END OF FAIRWAY_3"
"464","R","2022",1,"552",11,1,3,182,4,11423,10110,87,"FRONT OF GREEN_1"
"464","R","2022",1,"552",11,1,3,182,4,11469,10181,89,"BACK OF GREEN_2"
"464","R","2022",1,"552",11,1,3,182,4,11255,9849,87,"DROP ZONE_3"
"464","R","2022",1,"552",11,2,3,182,11,11423,10110,87,"FRONT OF GREEN_1"
"464","R","2022",1,"552",11,2,3,182,11,11469,10181,89,"BACK OF GREEN_2"
"464","R","2022",1,"552",11,2,3,182,11,11255,9849,87,"DROP ZONE_3"
"464","R","2022",1,"552",11,3,3,182,6,11423,10110,87,"FRONT OF GREEN_1"
"464","R","2022",1,"552",11,3,3,182,6,11469,10181,89,"BACK OF GREEN_2"
"464","R","2022",1,"552",11,3,3,182,6,11255,9849,87,"DROP ZONE_3"
"464","R","2022",1,"552",11,4,3,182,4,11423,10110,87,"FRONT OF GREEN_1"
"464","R","2022",1,"552",11,4,3,182,4,11469,10181,89,"BACK OF GREEN_2"
"464","R","2022",1,"552",11,4,3,182,4,11255,9849,87,"DROP ZONE_3"
"464","R","2022",1,"552",12,1,4,391,11,11524,11355,106,"FRONT OF BUNKER_1"
"464","R","2022",1,"552",12,1,4,391,11,11535,11408,109,"BACK OF BUNKER_2"
"464","R","2022",1,"552",12,1,4,391,11,11416,11492,107,"FRONT OF BUNKER_3"
"464","R","2022",1,"552",12,1,4,391,11,11442,11544,110,"BACK OF BUNKER_4"
"464","R","2022",1,"552",12,1,4,391,11,11599,11788,114,"FRONT OF GREEN_5"
"464","R","2022",1,"552",12,2,4,391,1,11524,11355,106,"FRONT OF BUNKER_1"
"464","R","2022",1,"552",12,2,4,391,1,11535,11408,109,"BACK OF BUNKER_2"
"464","R","2022",1,"552",12,2,4,391,1,11416,11492,107,"FRONT OF BUNKER_3"
"464","R","2022",1,"552",12,2,4,391,1,11442,11544,110,"BACK OF BUNKER_4"
"464","R","2022",1,"552",12,2,4,391,1,11599,11788,114,"FRONT OF GREEN_5"
"464","R","2022",1,"552",12,3,4,391,4,11524,11355,106,"FRONT OF BUNKER_1"
"464","R","2022",1,"552",12,3,4,391,4,11535,11408,109,"BACK OF BUNKER_2"
"464","R","2022",1,"552",12,3,4,391,4,11416,11492,107,"FRONT OF BUNKER_3"
"464","R","2022",1,"552",12,3,4,391,4,11442,11544,110,"BACK OF BUNKER_4"
"464","R","2022",1,"552",12,3,4,391,4,11599,11788,114,"FRONT OF GREEN_5"
"464","R","2022",1,"552",12,4,4,391,13,11524,11355,106,"FRONT OF BUNKER_1"
"464","R","2022",1,"552",12,4,4,391,13,11535,11408,109,"BACK OF BUNKER_2"
"464","R","2022",1,"552",12,4,4,391,13,11416,11492,107,"FRONT OF BUNKER_3"
"464","R","2022",1,"552",12,4,4,391,13,11442,11544,110,"BACK OF BUNKER_4"
"464","R","2022",1,"552",12,4,4,391,13,11599,11788,114,"FRONT OF GREEN_5"
"464","R","2022",1,"552",13,1,4,458,2,11077,11360,102,"FRONT OF BUNKER_1"
"464","R","2022",1,"552",13,1,4,458,2,10997,11269,101,"BACK OF BUNKER_2"
"464","R","2022",1,"552",13,2,4,458,6,11077,11360,102,"FRONT OF BUNKER_1"
"464","R","2022",1,"552",13,2,4,458,6,10997,11269,101,"BACK OF BUNKER_2"
"464","R","2022",1,"552",13,3,4,458,2,11077,11360,102,"FRONT OF BUNKER_1"
"464","R","2022",1,"552",13,3,4,458,2,10997,11269,101,"BACK OF BUNKER_2"
"464","R","2022",1,"552",13,4,4,458,9,11077,11360,102,"FRONT OF BUNKER_1"
"464","R","2022",1,"552",13,4,4,458,9,10997,11269,101,"BACK OF BUNKER_2"
"464","R","2022",1,"552",14,1,4,412,9,10592,11414,102,"FRONT OF BUNKER_1"
"464","R","2022",1,"552",14,1,4,412,9,10596,11493,106,"BACK OF BUNKER_2"
"464","R","2022",1,"552",14,1,4,412,9,10523,11802,107,"FRONT OF GREEN_3"
"464","R","2022",1,"552",14,2,4,412,13,10592,11414,102,"FRONT OF BUNKER_1"
"464","R","2022",1,"552",14,2,4,412,13,10596,11493,106,"BACK OF BUNKER_2"
"464","R","2022",1,"552",14,2,4,412,13,10523,11802,107,"FRONT OF GREEN_3"
"464","R","2022",1,"552",14,3,4,412,10,10592,11414,102,"FRONT OF BUNKER_1"
"464","R","2022",1,"552",14,3,4,412,10,10596,11493,106,"BACK OF BUNKER_2"
"464","R","2022",1,"552",14,3,4,412,10,10523,11802,107,"FRONT OF GREEN_3"
"464","R","2022",1,"552",14,4,4,412,6,10592,11414,102,"FRONT OF BUNKER_1"
"464","R","2022",1,"552",14,4,4,412,6,10596,11493,106,"BACK OF BUNKER_2"
"464","R","2022",1,"552",14,4,4,412,6,10523,11802,107,"FRONT OF GREEN_3"
"464","R","2022",1,"552",15,1,3,189,1,10441,12553,115,"FRONT OF GREEN_1"
"464","R","2022",1,"552",15,1,3,189,1,10437,12633,118,"BACK OF GREEN_2"
"464","R","2022",1,"552",15,1,3,189,1,10424,12191,111,"DROP ZONE_3"
"464","R","2022",1,"552",15,2,3,189,4,10441,12553,115,"FRONT OF GREEN_1"
"464","R","2022",1,"552",15,2,3,189,4,10437,12633,118,"BACK OF GREEN_2"
"464","R","2022",1,"552",15,2,3,189,4,10424,12191,111,"DROP ZONE_3"
"464","R","2022",1,"552",15,3,3,189,11,10441,12553,115,"FRONT OF GREEN_1"
"464","R","2022",1,"552",15,3,3,189,11,10437,12633,118,"BACK OF GREEN_2"
"464","R","2022",1,"552",15,3,3,189,11,10424,12191,111,"DROP ZONE_3"
"464","R","2022",1,"552",15,4,3,189,2,10441,12553,115,"FRONT OF GREEN_1"
"464","R","2022",1,"552",15,4,3,189,2,10437,12633,118,"BACK OF GREEN_2"
"464","R","2022",1,"552",15,4,3,189,2,10424,12191,111,"DROP ZONE_3"
"464","R","2022",1,"552",16,1,5,571,18,10204,11826,106,"TREE_1"
"464","R","2022",1,"552",16,1,5,571,18,10336,11788,103,"TREE_2"
"464","R","2022",1,"552",16,1,5,571,18,10328,11623,101,"TREE_3"
"464","R","2022",1,"552",16,1,5,571,18,10205,11610,105,"TREE_4"
"464","R","2022",1,"552",16,1,5,571,18,10310,11575,101,"FRONT OF BUNKER_5"
"464","R","2022",1,"552",16,1,5,571,18,10295,11539,102,"BACK OF BUNKER_6"
"464","R","2022",1,"552",16,1,5,571,18,10361,11176,97,"TREE_7"
"464","R","2022",1,"552",16,2,5,571,17,10204,11826,106,"TREE_1"
"464","R","2022",1,"552",16,2,5,571,17,10336,11788,103,"TREE_2"
"464","R","2022",1,"552",16,2,5,571,17,10328,11623,101,"TREE_3"
"464","R","2022",1,"552",16,2,5,571,17,10205,11610,105,"TREE_4"
"464","R","2022",1,"552",16,2,5,571,17,10310,11575,101,"FRONT OF BUNKER_5"
"464","R","2022",1,"552",16,2,5,571,17,10295,11539,102,"BACK OF BUNKER_6"
"464","R","2022",1,"552",16,2,5,571,17,10361,11176,97,"TREE_7"
"464","R","2022",1,"552",16,3,5,571,15,10204,11826,106,"TREE_1"
"464","R","2022",1,"552",16,3,5,571,15,10336,11788,103,"TREE_2"
"464","R","2022",1,"552",16,3,5,571,15,10328,11623,101,"TREE_3"
"464","R","2022",1,"552",16,3,5,571,15,10205,11610,105,"TREE_4"
"464","R","2022",1,"552",16,3,5,571,15,10310,11575,101,"FRONT OF BUNKER_5"
"464","R","2022",1,"552",16,3,5,571,15,10295,11539,102,"BACK OF BUNKER_6"
"464","R","2022",1,"552",16,3,5,571,15,10361,11176,97,"TREE_7"
"464","R","2022",1,"552",16,4,5,571,16,10204,11826,106,"TREE_1"
"464","R","2022",1,"552",16,4,5,571,16,10336,11788,103,"TREE_2"
"464","R","2022",1,"552",16,4,5,571,16,10328,11623,101,"TREE_3"
"464","R","2022",1,"552",16,4,5,571,16,10205,11610,105,"TREE_4"
"464","R","2022",1,"552",16,4,5,571,16,10310,11575,101,"FRONT OF BUNKER_5"
"464","R","2022",1,"552",16,4,5,571,16,10295,11539,102,"BACK OF BUNKER_6"
"464","R","2022",1,"552",16,4,5,571,16,10361,11176,97,"TREE_7"
"464","R","2022",1,"552",17,1,4,375,10,10898,10422,88,"FRONT OF BUNKER_1"
"464","R","2022",1,"552",17,1,4,375,10,10982,10362,94,"BACK OF BUNKER_2"
"464","R","2022",1,"552",17,1,4,375,10,11096,10333,95,"FRONT OF BUNKER_3"
"464","R","2022",1,"552",17,1,4,375,10,11123,10336,99,"BACK OF BUNKER_4"
"464","R","2022",1,"552",17,1,4,375,10,11128,10345,100,"FRONT OF GREEN_5"
"464","R","2022",1,"552",17,2,4,375,8,10898,10422,88,"FRONT OF BUNKER_1"
"464","R","2022",1,"552",17,2,4,375,8,10982,10362,94,"BACK OF BUNKER_2"
"464","R","2022",1,"552",17,2,4,375,8,11096,10333,95,"FRONT OF BUNKER_3"
"464","R","2022",1,"552",17,2,4,375,8,11123,10336,99,"BACK OF BUNKER_4"
"464","R","2022",1,"552",17,2,4,375,8,11128,10345,100,"FRONT OF GREEN_5"
"464","R","2022",1,"552",17,3,4,375,12,10898,10422,88,"FRONT OF BUNKER_1"
"464","R","2022",1,"552",17,3,4,375,12,10982,10362,94,"BACK OF BUNKER_2"
"464","R","2022",1,"552",17,3,4,375,12,11096,10333,95,"FRONT OF BUNKER_3"
"464","R","2022",1,"552",17,3,4,375,12,11123,10336,99,"BACK OF BUNKER_4"
"464","R","2022",1,"552",17,3,4,375,12,11128,10345,100,"FRONT OF GREEN_5"
"464","R","2022",1,"552",17,4,4,375,10,10898,10422,88,"FRONT OF BUNKER_1"
"464","R","2022",1,"552",17,4,4,375,10,10982,10362,94,"BACK OF BUNKER_2"
"464","R","2022",1,"552",17,4,4,375,10,11096,10333,95,"FRONT OF BUNKER_3"
"464","R","2022",1,"552",17,4,4,375,10,11123,10336,99,"BACK OF BUNKER_4"
"464","R","2022",1,"552",17,4,4,375,10,11128,10345,100,"FRONT OF GREEN_5"
"464","R","2022",1,"552",18,1,5,575,16,10929,9743,90,"FRONT OF BUNKER_1"
"464","R","2022",1,"552",18,1,5,575,16,10913,9715,91,"BACK OF BUNKER_2"
"464","R","2022",1,"552",18,1,5,575,16,10931,9703,90,"FRONT OF BUNKER_3"
"464","R","2022",1,"552",18,1,5,575,16,10898,9649,92,"BACK OF BUNKER_4"
"464","R","2022",1,"552",18,1,5,575,16,10714,9229,81,"TREE_5"
"464","R","2022",1,"552",18,1,5,575,16,10723,8989,78,"FRONT OF BUNKER_6"
"464","R","2022",1,"552",18,2,5,575,15,10929,9743,90,"FRONT OF BUNKER_1"
"464","R","2022",1,"552",18,2,5,575,15,10913,9715,91,"BACK OF BUNKER_2"
"464","R","2022",1,"552",18,2,5,575,15,10931,9703,90,"FRONT OF BUNKER_3"
"464","R","2022",1,"552",18,2,5,575,15,10898,9649,92,"BACK OF BUNKER_4"
"464","R","2022",1,"552",18,2,5,575,15,10714,9229,81,"TREE_5"
"464","R","2022",1,"552",18,2,5,575,15,10723,8989,78,"FRONT OF BUNKER_6"
"464","R","2022",1,"552",18,3,5,575,17,10929,9743,90,"FRONT OF BUNKER_1"
"464","R","2022",1,"552",18,3,5,575,17,10913,9715,91,"BACK OF BUNKER_2"
"464","R","2022",1,"552",18,3,5,575,17,10931,9703,90,"FRONT OF BUNKER_3"
"464","R","2022",1,"552",18,3,5,575,17,10898,9649,92,"BACK OF BUNKER_4"
"464","R","2022",1,"552",18,3,5,575,17,10714,9229,81,"TREE_5"
"464","R","2022",1,"552",18,3,5,575,17,10723,8989,78,"FRONT OF BUNKER_6"
"464","R","2022",1,"552",18,4,5,575,17,10929,9743,90,"FRONT OF BUNKER_1"
"464","R","2022",1,"552",18,4,5,575,17,10913,9715,91,"BACK OF BUNKER_2"
"464","R","2022",1,"552",18,4,5,575,17,10931,9703,90,"FRONT OF BUNKER_3"
"464","R","2022",1,"552",18,4,5,575,17,10898,9649,92,"BACK OF BUNKER_4"
"464","R","2022",1,"552",18,4,5,575,17,10714,9229,81,"TREE_5"
"464","R","2022",1,"552",18,4,5,575,17,10723,8989,78,"FRONT OF BUNKER_6"
