"","row","max_row","tournamentNumber","seasonYear","courseNumber","roundNumber","holeNumber","groupId","playerId","shotNumber","kind","timeInterval","validTimeInterval","measuredTimeInterval","xFit","yFit","zFit","spinRateFit"
"4589",2,5,"054","2021","746",1,13,6,"26476",1,"Flight",2.616,3.152,2.647268,53.3022,16.4614,1.36539,4133.68
"4590",3,5,"054","2021","746",1,13,6,"26476",1,"Flight",3.924,4.728,3.970902,-12.6439,0.0153488,0.467685,-3112.22
"4591",4,5,"054","2021","746",1,13,6,"26476",1,"Flight",5.232,6.304,5.294536,2.37642,-0.88503,-0.202978,710.733
"4592",5,5,"054","2021","746",1,13,6,"26476",1,"Flight",6.54,7.88,6.61817,-0.281353,0.100846,0.0397631,-46.7325
"4593",1,5,"054","2021","746",1,13,6,"31202",1,"Flight",0,0,0,-1.29048,2.80683e-15,-1.99731,-307.95
"4594",2,5,"054","2021","746",1,13,6,"31202",1,"Flight",2.424,2.992,2.432136,53.1731,12.6366,7.11709,2446.33
"4595",3,5,"054","2021","746",1,13,6,"31202",1,"Flight",3.636,4.488,3.648204,-12.1596,1.7335,-3.46824,-2263.86
"4596",4,5,"054","2021","746",1,13,6,"31202",1,"Flight",4.848,5.984,4.864272,2.40416,-1.60983,0.962532,604.411
"4597",5,5,"054","2021","746",1,13,6,"31202",1,"Flight",6.06,7.48,6.08034,-0.310269,0.262113,-0.163527,-44.5184
"4598",1,5,"054","2021","746",1,14,6,"25686",1,"Flight",0,0,0,-0.0116802,-2.62298e-15,-1.23975,-259.042
"4599",2,5,"054","2021","746",1,14,6,"25686",1,"Flight",2.736,3.3,2.781244,72.9112,14.1359,-3.16369,1257.41
"4600",3,5,"054","2021","746",1,14,6,"25686",1,"Flight",4.104,4.95,4.171866,-12.4425,-0.295189,1.80558,-898.491
"4601",4,5,"054","2021","746",1,14,6,"25686",1,"Flight",5.472,6.6,5.562488,2.02283,-0.508119,-0.397523,195.456
"4602",5,5,"054","2021","746",1,14,6,"25686",1,"Flight",6.84,8.25,6.95311,-0.238139,0.0444604,0.0572023,-12.2711
"4603",1,5,"054","2021","746",1,14,6,"26476",1,"Flight",0,0,0,-0.0915173,2.49216e-16,-0.954599,-250.984
"4604",2,5,"054","2021","746",1,14,6,"26476",1,"Flight",2.748,3.308,2.804848,70.1331,13.4315,-0.707074,1203.39
"4605",3,5,"054","2021","746",1,14,6,"26476",1,"Flight",4.122,4.962,4.207272,-11.7394,-0.131834,0.299422,-866.39
"4606",4,5,"054","2021","746",1,14,6,"26476",1,"Flight",5.496,6.616,5.609696,1.9404,-0.481009,-0.0747686,189.424
"4607",5,5,"054","2021","746",1,14,6,"26476",1,"Flight",6.87,8.27,7.01212,-0.239698,0.0339002,0.012524,-11.9109
"4608",1,5,"054","2021","746",1,14,6,"31202",1,"Flight",0,0,0,-0.308732,3.87389e-15,-1.96715,-320.697
"4609",2,5,"054","2021","746",1,14,6,"31202",1,"Flight",2.872,3.42,2.907672,71.5861,13.1299,9.85461,1494.98
"4610",3,5,"054","2021","746",1,14,6,"31202",1,"Flight",4.308,5.13,4.361508,-11.9877,0.681609,-2.77448,-1036.84
"4611",4,5,"054","2021","746",1,14,6,"31202",1,"Flight",5.744,6.84,5.815344,1.78341,-0.686369,0.49445,218.534
"4612",5,5,"054","2021","746",1,14,6,"31202",1,"Flight",7.18,8.55,7.26918,-0.196011,0.0567881,-0.0577653,-13.2622
"4613",1,5,"054","2021","746",1,15,6,"25686",1,"Flight",0,0,0,0.0512892,-2.13258e-16,-0.552912,-133.353
"4614",2,5,"054","2021","746",1,15,6,"25686",1,"Flight",2.56,3.12,2.6153,72.8617,14.601,-4.12977,756.842
"4615",3,5,"054","2021","746",1,15,6,"25686",1,"Flight",3.84,4.68,3.92295,-12.5324,-0.0380676,0.93646,-607.69
"4616",4,5,"054","2021","746",1,15,6,"25686",1,"Flight",5.12,6.24,5.2306,2.24613,-0.848753,-0.1883,146.031
"4617",5,5,"054","2021","746",1,15,6,"25686",1,"Flight",6.4,7.8,6.53825,-0.280089,0.122713,0.0259376,-9.95916
"4618",1,5,"054","2021","746",1,15,6,"26476",1,"Flight",0,0,0,-0.530635,3.95646e-15,-0.609504,-287.298
"4619",2,5,"054","2021","746",1,15,6,"26476",1,"Flight",2.652,3.18,2.688364,59.2245,15.9816,4.9845,1454.67
"4620",3,5,"054","2021","746",1,15,6,"26476",1,"Flight",3.978,4.77,4.032546,-10.6732,0.101439,-1.86353,-1089.58
"4621",4,5,"054","2021","746",1,15,6,"26476",1,"Flight",5.304,6.36,5.376728,1.6598,-0.792622,0.411438,247.524
"4622",5,5,"054","2021","746",1,15,6,"26476",1,"Flight",6.63,7.95,6.72091,-0.168489,0.0750403,-0.0563578,-16.1756
"4623",1,5,"054","2021","746",1,15,6,"31202",1,"Flight",0,0,0,0.084443,5.40951e-15,-1.89394,-243.53
"4624",2,5,"054","2021","746",1,15,6,"31202",1,"Flight",2.688,3.224,2.717788,60.5159,14.6695,5.42648,1308.7
"4625",3,5,"054","2021","746",1,15,6,"31202",1,"Flight",4.032,4.836,4.076682,-11.2546,0.859859,-2.47081,-1012.7
"4626",4,5,"054","2021","746",1,15,6,"31202",1,"Flight",5.376,6.448,5.435576,1.76743,-1.0009,0.572581,235.356
"4627",5,5,"054","2021","746",1,15,6,"31202",1,"Flight",6.72,8.06,6.79447,-0.173239,0.111165,-0.0810964,-15.5224
"4628",1,5,"054","2021","746",1,16,6,"25686",1,"Flight",0,0,0,-0.249731,-5.18484e-15,-0.217473,-174.603
"4629",2,5,"054","2021","746",1,16,6,"25686",1,"Flight",2.356,2.88,2.497212,70.9996,17.5893,0.867608,928.775
"4630",3,5,"054","2021","746",1,16,6,"25686",1,"Flight",3.534,4.32,3.745818,-11.69,-2.1267,-0.0596532,-742.507
"4631",4,5,"054","2021","746",1,16,6,"25686",1,"Flight",4.712,5.76,4.994424,2.32534,-0.247883,0.00971765,181.132
"4632",5,5,"054","2021","746",1,16,6,"25686",1,"Flight",5.89,7.2,6.24303,-0.317237,0.0195577,9.01723e-05,-12.8085
"4633",1,5,"054","2021","746",1,16,6,"26476",1,"Flight",0,0,0,-0.43505,-5.04221e-16,-0.26391,-197.877
"4634",2,5,"054","2021","746",1,16,6,"26476",1,"Flight",2.716,3.268,2.763844,69.0909,14.3287,5.3739,963.777
"4635",3,5,"054","2021","746",1,16,6,"26476",1,"Flight",4.074,4.902,4.145766,-10.6048,-0.463756,-1.37543,-701.855
"4636",4,5,"054","2021","746",1,16,6,"26476",1,"Flight",5.432,6.536,5.527688,1.58126,-0.563411,0.260899,155.166
"4637",5,5,"054","2021","746",1,16,6,"26476",1,"Flight",6.79,8.17,6.90961,-0.175958,0.0794571,-0.0359609,-9.86997
"4638",1,5,"054","2021","746",1,16,6,"31202",1,"Flight",0,0,0,-1.20294,-1.01743e-15,-0.524054,-237.252
"4639",2,5,"054","2021","746",1,16,6,"31202",1,"Flight",2.704,3.268,2.747132,71.2154,10.8858,6.09313,1174.41
"4640",3,5,"054","2021","746",1,16,6,"31202",1,"Flight",4.056,4.902,4.120698,-11.8224,0.715573,-2.26384,-850.323
"4641",4,5,"054","2021","746",1,16,6,"31202",1,"Flight",5.408,6.536,5.494264,1.73901,-0.506412,0.428789,187.022
"4642",5,5,"054","2021","746",1,16,6,"31202",1,"Flight",6.76,8.17,6.86783,-0.175221,0.00737326,-0.0529912,-11.8645
"4643",1,5,"054","2021","746",1,17,6,"25686",1,"Flight",0,0,0,-0.14333,-5.64466e-15,-0.807704,-70.5869
"4644",2,5,"054","2021","746",1,17,6,"25686",1,"Flight",2.364,2.952,2.36312,72.9057,13.3949,2.70464,541.282
"4645",3,5,"054","2021","746",1,17,6,"25686",1,"Flight",3.546,4.428,3.54468,-12.1583,-0.721064,-0.596693,-505.654
"4646",4,5,"054","2021","746",1,17,6,"25686",1,"Flight",4.728,5.904,4.72624,2.13211,-0.504853,0.114234,136.781
"4647",5,5,"054","2021","746",1,17,6,"25686",1,"Flight",5.91,7.38,5.9078,-0.257059,0.0518462,-0.01532,-10.2192
"4648",1,5,"054","2021","746",1,17,6,"26476",1,"Flight",0,0,0,0.212501,1.65283e-15,-0.269474,-176.228
"4649",2,5,"054","2021","746",1,17,6,"26476",1,"Flight",2.728,3.284,2.705136,68.9841,14.824,4.25853,979.89
"4650",3,5,"054","2021","746",1,17,6,"26476",1,"Flight",4.092,4.926,4.057704,-11.336,-0.152714,-1.52083,-749.358
"4651",4,5,"054","2021","746",1,17,6,"26476",1,"Flight",5.456,6.568,5.410272,1.81238,-0.648824,0.32329,171.102
"4652",5,5,"054","2021","746",1,17,6,"26476",1,"Flight",6.82,8.21,6.76284,-0.199557,0.0721344,-0.0462345,-11.0882
"4653",1,5,"054","2021","746",1,17,6,"31202",1,"Flight",0,0,0,-0.289511,-7.39081e-16,-1.24882,-264.536
"4654",2,5,"054","2021","746",1,17,6,"31202",1,"Flight",2.904,3.436,2.88696,70.7313,13.3534,8.8778,1252.54
"4655",3,5,"054","2021","746",1,17,6,"31202",1,"Flight",4.356,5.154,4.33044,-11.902,1.24316,-2.04769,-867.669
"4656",4,5,"054","2021","746",1,17,6,"31202",1,"Flight",5.808,6.872,5.77392,1.65208,-0.871383,0.346534,182.154
"4657",5,5,"054","2021","746",1,17,6,"31202",1,"Flight",7.26,8.59,7.2174,-0.146996,0.0795781,-0.0382774,-11.0038
"4658",1,5,"054","2021","746",1,18,6,"25686",1,"Flight",0,0,0,-0.188459,3.34064e-15,-0.774146,-161.098
"4659",2,5,"054","2021","746",1,18,6,"25686",1,"Flight",2.688,3.232,2.697116,72.6862,16.4389,1.93123,877.86
"4660",3,5,"054","2021","746",1,18,6,"25686",1,"Flight",4.032,4.848,4.045674,-12.4547,-0.933154,-0.0024238,-674.844
"4661",4,5,"054","2021","746",1,18,6,"25686",1,"Flight",5.376,6.464,5.394232,2.11144,-0.456599,-0.0340278,155.788
"4662",5,5,"054","2021","746",1,18,6,"25686",1,"Flight",6.72,8.08,6.74279,-0.24765,0.0396622,0.00846973,-10.2337
"4663",1,5,"054","2021","746",1,18,6,"26476",1,"Flight",0,0,0,-0.103468,-1.5941e-15,-0.871384,-181.538
"4664",2,5,"054","2021","746",1,18,6,"26476",1,"Flight",2.72,3.272,2.737228,69.2805,14.1628,4.76056,983.465
"4665",3,5,"054","2021","746",1,18,6,"26476",1,"Flight",4.08,4.908,4.105842,-11.5004,0.161214,-1.08578,-751.6
"4666",4,5,"054","2021","746",1,18,6,"26476",1,"Flight",5.44,6.544,5.474456,1.84929,-0.663067,0.193742,172.034
"4667",5,5,"054","2021","746",1,18,6,"26476",1,"Flight",6.8,8.18,6.84307,-0.209672,0.0607382,-0.0235153,-11.1841
"4668",1,5,"054","2021","746",1,18,6,"31202",1,"Flight",0,0,0,0.0169498,1.60474e-17,-1.03231,-175.683
"4669",2,5,"054","2021","746",1,18,6,"31202",1,"Flight",2.704,3.276,2.716908,72.382,13.7782,5.70225,983.188
"4670",3,5,"054","2021","746",1,18,6,"31202",1,"Flight",4.056,4.914,4.075362,-11.6071,-0.0957278,-3.14998,-755.386
"4671",4,5,"054","2021","746",1,18,6,"31202",1,"Flight",5.408,6.552,5.433816,1.83607,-0.544278,0.687955,173.281
"4672",5,5,"054","2021","746",1,18,6,"31202",1,"Flight",6.76,8.19,6.79227,-0.20698,0.0416055,-0.0984895,-11.2711
"4673",1,5,"054","2021","746",2,1,6,"25686",1,"Flight",0,0,0,0.0986323,-3.80516e-15,0.948457,-120.751
"4674",2,5,"054","2021","746",2,1,6,"25686",1,"Flight",2.496,3.036,2.698956,73.0135,15.3381,-4.45808,568.67
"4675",3,5,"054","2021","746",2,1,6,"25686",1,"Flight",3.744,4.554,4.048434,-11.7851,-1.87551,1.72069,-420.569
"4676",4,5,"054","2021","746",2,1,6,"25686",1,"Flight",4.992,6.072,5.397912,2.10717,-0.0478002,-0.342504,95.6801
"4677",5,5,"054","2021","746",2,1,6,"25686",1,"Flight",6.24,7.59,6.74739,-0.276039,-0.0237246,0.0497694,-6.33394
"4678",1,5,"054","2021","746",2,1,6,"26476",1,"Flight",0,0,0,0.00731298,7.01211e-16,0.239522,-127.312
"4679",2,5,"054","2021","746",2,1,6,"26476",1,"Flight",2.448,2.996,2.652876,70.8331,13.3857,-1.6521,610.915
"4680",3,5,"054","2021","746",2,1,6,"26476",1,"Flight",3.672,4.494,3.979314,-11.6454,-0.608674,0.400278,-457.567
"4681",4,5,"054","2021","746",2,1,6,"26476",1,"Flight",4.896,5.992,5.305752,2.09698,-0.442958,-0.0876918,105.342
"4682",5,5,"054","2021","746",2,1,6,"26476",1,"Flight",6.12,7.49,6.63219,-0.271212,0.0368345,0.0140122,-7.05698
"4683",1,5,"054","2021","746",2,1,6,"31202",1,"Flight",0,0,0,0.248187,1.67087e-15,-1.24438,-217.145
"4684",2,5,"054","2021","746",2,1,6,"31202",1,"Flight",2.728,3.248,2.871864,71.5493,14.257,4.39491,922.733
"4685",3,5,"054","2021","746",2,1,6,"31202",1,"Flight",4.092,4.872,4.307796,-11.1488,-0.240362,-1.68192,-632.646
"4686",4,5,"054","2021","746",2,1,6,"31202",1,"Flight",5.456,6.496,5.743728,1.53659,-0.475949,0.317717,133.666
"4687",5,5,"054","2021","746",2,1,6,"31202",1,"Flight",6.82,8.12,7.17966,-0.15094,0.0348215,-0.0380948,-8.23074
"4688",1,5,"054","2021","746",2,2,6,"25686",1,"Flight",0,0,0,-0.698343,-1.79433e-15,-0.531465,-49.9297
"4689",2,5,"054","2021","746",2,2,6,"25686",1,"Flight",2.608,3.108,2.712716,72.5957,15.7816,-3.26455,234.788
"4690",3,5,"054","2021","746",2,2,6,"25686",1,"Flight",3.912,4.662,4.069074,-11.1508,-1.17744,1.87277,-173.32
"4691",4,5,"054","2021","746",2,2,6,"25686",1,"Flight",5.216,6.216,5.425432,1.77844,-0.31461,-0.378206,39.1625
"4692",5,5,"054","2021","746",2,2,6,"25686",1,"Flight",6.52,7.77,6.78179,-0.203658,0.0245954,0.0530641,-2.56509
"4693",1,5,"054","2021","746",2,2,6,"26476",1,"Flight",0,0,0,-0.0448593,0,0.64153,231.105
"4694",2,5,"054","2021","746",2,2,6,"26476",1,"Flight",2.8,3.38,1.90174,69.8893,15.0427,1.09762,-1670.84
"4695",3,5,"054","2021","746",2,2,6,"26476",1,"Flight",4.2,5.07,2.85261,-10.6991,-0.712223,1.19982,1064.99
"4696",4,5,"054","2021","746",2,2,6,"26476",1,"Flight",5.6,6.76,3.80348,1.72771,-0.454341,-0.227947,-174.208
"4697",5,5,"054","2021","746",2,2,6,"26476",1,"Flight",7,8.45,4.75435,-0.207548,0.0462187,0.0286729,8.86802
"4698",1,5,"054","2021","746",2,2,6,"31202",1,"Flight",0,0,0,0.0302516,6.835e-17,0.474802,-11.4726
"4699",2,5,"054","2021","746",2,2,6,"31202",1,"Flight",2.972,3.528,2.72036,70.5268,15.6258,-1.80646,450.026
"4700",3,5,"054","2021","746",2,2,6,"31202",1,"Flight",4.458,5.292,4.08054,-11.0259,-0.125907,1.45621,-465.998
"4701",4,5,"054","2021","746",2,2,6,"31202",1,"Flight",5.944,7.056,5.44072,1.64881,-0.611805,-0.33651,121.607
"4702",5,5,"054","2021","746",2,2,6,"31202",1,"Flight",7.43,8.82,6.8009,-0.175986,0.0650557,0.0507691,-8.10909
"4703",1,5,"054","2021","746",2,3,6,"25686",1,"Flight",0,0,0,-0.0184173,7.03226e-16,-1.38948,-152.653
"4704",2,5,"054","2021","746",2,3,6,"25686",1,"Flight",2.608,3.148,2.652848,73.9605,11.93,-2.93152,781.099
"4705",3,5,"054","2021","746",2,3,6,"25686",1,"Flight",3.912,4.722,3.979272,-13.4013,0.668347,0.903709,-589.541
"4706",4,5,"054","2021","746",2,3,6,"25686",1,"Flight",5.216,6.296,5.305696,2.42286,-0.835467,-0.191465,134.93
"4707",5,5,"054","2021","746",2,3,6,"25686",1,"Flight",6.52,7.87,6.63212,-0.314209,0.111132,0.0284069,-8.88999
"4708",1,5,"054","2021","746",2,3,6,"26476",1,"Flight",0,0,0,-0.124012,3.01157e-16,-1.0066,-144.739
"4709",2,5,"054","2021","746",2,3,6,"26476",1,"Flight",2.656,3.204,2.658224,70.3679,13.1411,2.6706,806.59
"4710",3,5,"054","2021","746",2,3,6,"26476",1,"Flight",3.984,4.806,3.987336,-11.668,0.815447,-1.05511,-629.596
"4711",4,5,"054","2021","746",2,3,6,"26476",1,"Flight",5.312,6.408,5.316448,1.96501,-1.21299,0.230644,147.149
"4712",5,5,"054","2021","746",2,3,6,"26476",1,"Flight",6.64,8.01,6.64556,-0.255424,0.223417,-0.0356135,-9.76696
"4713",1,5,"054","2021","746",2,3,6,"31202",1,"Flight",0,0,0,0.263357,5.66349e-15,-1.77766,-134.328
"4714",2,5,"054","2021","746",2,3,6,"31202",1,"Flight",2.748,3.316,2.714492,72.5059,11.8004,4.78029,893.444
"4715",3,5,"054","2021","746",2,3,6,"31202",1,"Flight",4.122,4.974,4.071738,-12.0782,0.0239033,-2.96839,-743.888
"4716",4,5,"054","2021","746",2,3,6,"31202",1,"Flight",5.496,6.632,5.428984,1.71044,-0.414706,0.605251,179.176
"4717",5,5,"054","2021","746",2,3,6,"31202",1,"Flight",6.87,8.29,6.78623,-0.179259,0.0239065,-0.0801523,-11.9055
"4718",1,5,"054","2021","746",2,4,6,"25686",1,"Flight",0,0,0,-0.448131,-5.90518e-16,-1.94986,-564.831
"4719",2,5,"054","2021","746",2,4,6,"25686",1,"Flight",2.516,3.064,2.554056,51.9301,16.4829,6.57576,3303.54
"4720",3,5,"054","2021","746",2,4,6,"25686",1,"Flight",3.774,4.596,3.831084,-11.9153,0.233831,-2.68348,-2704.38
"4721",4,5,"054","2021","746",2,4,6,"25686",1,"Flight",5.032,6.128,5.108112,2.3201,-1.16543,0.712034,660.417
"4722",5,5,"054","2021","746",2,4,6,"25686",1,"Flight",6.29,7.66,6.38514,-0.294103,0.169922,-0.115859,-45.7965
"4723",1,5,"054","2021","746",2,4,6,"26476",1,"Flight",0,0,0,-0.238872,-1.78014e-15,-1.66359,-1194.61
"4724",2,5,"054","2021","746",2,4,6,"26476",1,"Flight",2.468,3.044,2.499996,55.5092,13.027,5.59684,8509.87
"4725",3,5,"054","2021","746",2,4,6,"26476",1,"Flight",3.702,4.566,3.749994,-12.2154,1.88204,-2.30935,-7710.27
"4726",4,5,"054","2021","746",2,4,6,"26476",1,"Flight",4.936,6.088,4.999992,2.26878,-1.59304,0.596238,2025.68
"4727",5,5,"054","2021","746",2,4,6,"26476",1,"Flight",6.17,7.61,6.24999,-0.269831,0.233564,-0.0945444,-146.673
"4728",1,5,"054","2021","746",2,4,6,"31202",1,"Flight",0,0,0,-0.236961,-1.09928e-15,-1.37383,-2104.44
"4729",2,5,"054","2021","746",2,4,6,"31202",1,"Flight",2.64,3.176,2.699336,55.7903,15.6359,7.92879,10565.3
"4730",3,5,"054","2021","746",2,4,6,"31202",1,"Flight",3.96,4.764,4.049004,-14.1069,1.80598,-4.03696,-7872.77
"4731",4,5,"054","2021","746",2,4,6,"31202",1,"Flight",5.28,6.352,5.398672,2.90979,-1.66257,1.11116,1785.54
"4732",5,5,"054","2021","746",2,4,6,"31202",1,"Flight",6.6,7.94,6.74834,-0.37861,0.246202,-0.176942,-116.641
"4733",1,5,"054","2021","746",2,5,6,"25686",1,"Flight",0,0,0,-0.00234326,6.14787e-17,-0.891696,223.623
"4734",2,5,"054","2021","746",2,5,6,"25686",1,"Flight",2.992,3.52,2.52116,72.8152,19.1853,2.3489,-631.903
"4735",3,5,"054","2021","746",2,5,6,"25686",1,"Flight",4.488,5.28,3.78174,-12.6028,-1.06524,1.00335,179.358
"4736",4,5,"054","2021","746",2,5,6,"25686",1,"Flight",5.984,7.04,5.04232,2.04784,-0.531014,-0.29468,8.40221
"4737",5,5,"054","2021","746",2,5,6,"25686",1,"Flight",7.48,8.8,6.3029,-0.222773,0.0620573,0.0506678,-2.05385
"4738",1,5,"054","2021","746",2,5,6,"26476",1,"Flight",0,0,0,0.337369,1.40817e-15,-0.570923,-117.287
"4739",2,5,"054","2021","746",2,5,6,"26476",1,"Flight",2.476,3.028,2.578552,70.7639,14.5233,0.612689,605.525
"4740",3,5,"054","2021","746",2,5,6,"26476",1,"Flight",3.714,4.542,3.867828,-11.4985,-1.07768,-0.482072,-474.705
"4741",4,5,"054","2021","746",2,5,6,"26476",1,"Flight",4.952,6.056,5.157104,2.10492,-0.428971,0.0989045,113.224
"4742",5,5,"054","2021","746",2,5,6,"26476",1,"Flight",6.19,7.57,6.44638,-0.278836,0.0584748,-0.0146975,-7.77053
"4743",1,5,"054","2021","746",2,5,6,"31202",1,"Flight",0,0,0,0.338108,-6.45119e-15,-0.908425,-252.387
"4744",2,5,"054","2021","746",2,5,6,"31202",1,"Flight",2.876,3.412,2.916732,71.2128,13.9681,4.80732,1178.78
"4745",3,5,"054","2021","746",2,5,6,"31202",1,"Flight",4.314,5.118,4.375098,-11.8318,0.637721,-1.28646,-817.443
"4746",4,5,"054","2021","746",2,5,6,"31202",1,"Flight",5.752,6.824,5.833464,1.76781,-0.784917,0.240455,172.38
"4747",5,5,"054","2021","746",2,5,6,"31202",1,"Flight",7.19,8.53,7.29183,-0.183869,0.0856539,-0.0299497,-10.48
"4748",1,5,"054","2021","746",2,6,6,"25686",1,"Flight",0,0,0,-0.0687779,-9.72722e-16,-0.170057,-222.785
"4749",2,5,"054","2021","746",2,6,6,"25686",1,"Flight",2.872,3.384,2.921772,72.4257,18.889,-4.21869,980.017
"4750",3,5,"054","2021","746",2,6,6,"25686",1,"Flight",4.308,5.076,4.382658,-12.5376,-1.2951,2.09719,-669.192
"4751",4,5,"054","2021","746",2,6,6,"25686",1,"Flight",5.744,6.768,5.843544,2.14258,-0.468561,-0.47645,139.494
"4752",5,5,"054","2021","746",2,6,6,"25686",1,"Flight",7.18,8.46,7.30443,-0.2527,0.0602113,0.0692899,-8.41991
"4753",1,5,"054","2021","746",2,6,6,"26476",1,"Flight",0,0,0,-0.532971,-1.44374e-15,-0.401313,-130.411
"4754",2,5,"054","2021","746",2,6,6,"26476",1,"Flight",2.548,3.088,2.63312,69.7464,15.1854,0.635839,690.064
"4755",3,5,"054","2021","746",2,6,6,"26476",1,"Flight",3.822,4.632,3.94968,-11.4842,-1.14375,-0.533947,-534.041
"4756",4,5,"054","2021","746",2,6,6,"26476",1,"Flight",5.096,6.176,5.26624,2.07513,-0.386687,0.115917,124.921
"4757",5,5,"054","2021","746",2,6,6,"26476",1,"Flight",6.37,7.72,6.5828,-0.275661,0.0439521,-0.0172697,-8.4055
"4758",1,5,"054","2021","746",2,6,6,"31202",1,"Flight",0,0,0,-1.94934,-2.90813e-15,-0.705377,-179.311
"4759",2,5,"054","2021","746",2,6,6,"31202",1,"Flight",2.812,3.304,2.889536,72.0808,12.9092,6.46309,748.524
"4760",3,5,"054","2021","746",2,6,6,"31202",1,"Flight",4.218,4.956,4.334304,-12.3341,1.47454,-0.724159,-502.999
"4761",4,5,"054","2021","746",2,6,6,"31202",1,"Flight",5.624,6.608,5.779072,1.73904,-0.919531,0.0479174,104.302
"4762",5,5,"054","2021","746",2,6,6,"31202",1,"Flight",7.03,8.26,7.22384,-0.145394,0.0808141,0.00434495,-6.3074
"4763",1,5,"054","2021","746",2,7,6,"25686",1,"Flight",0,0,0,-1.62835,-2.37575e-15,-2.41976,-332.353
"4764",2,5,"054","2021","746",2,7,6,"25686",1,"Flight",2.66,3.232,2.619472,58.1057,14.7955,4.84355,2342.15
"4765",3,5,"054","2021","746",2,7,6,"25686",1,"Flight",3.99,4.848,3.929208,-11.4906,1.00379,-2.0227,-2011.58
"4766",4,5,"054","2021","746",2,7,6,"25686",1,"Flight",5.32,6.464,5.238944,2.02629,-1.18343,0.511129,498.744
"4767",5,5,"054","2021","746",2,7,6,"25686",1,"Flight",6.65,8.08,6.54868,-0.229567,0.153173,-0.0800525,-34.0725
"4768",1,5,"054","2021","746",2,7,6,"26476",1,"Flight",0,0,0,-1.18462,-2.21955e-15,-1.52234,-103.737
"4769",2,5,"054","2021","746",2,7,6,"26476",1,"Flight",2.692,3.18,2.680656,57.6445,16.1887,2.9793,520.52
"4770",3,5,"054","2021","746",2,7,6,"26476",1,"Flight",4.038,4.77,4.020984,-12.044,1.07724,-1.23401,-387.679
"4771",4,5,"054","2021","746",2,7,6,"26476",1,"Flight",5.384,6.36,5.361312,2.22795,-1.45672,0.309443,87.8689
"4772",5,5,"054","2021","746",2,7,6,"26476",1,"Flight",6.73,7.95,6.70164,-0.266804,0.238214,-0.0471035,-5.73413
"4773",1,5,"054","2021","746",2,7,6,"31202",1,"Flight",0,0,0,-1.1237,-3.54467e-15,-0.993808,-854.635
"4774",2,5,"054","2021","746",2,7,6,"31202",1,"Flight",2.76,3.32,2.744212,59.4958,15.792,3.53927,4665.31
"4775",3,5,"054","2021","746",2,7,6,"31202",1,"Flight",4.14,4.98,4.116318,-12.0563,0.807333,-2.04516,-3523.08
"4776",4,5,"054","2021","746",2,7,6,"31202",1,"Flight",5.52,6.64,5.488424,2.01489,-1.00087,0.545414,794.946
"4777",5,5,"054","2021","746",2,7,6,"31202",1,"Flight",6.9,8.3,6.86053,-0.205494,0.100426,-0.086049,-50.9258
"4778",1,5,"054","2021","746",2,8,6,"25686",1,"Flight",0,0,0,-0.282692,-5.4379e-15,-0.349374,-141.072
"4779",2,5,"054","2021","746",2,8,6,"25686",1,"Flight",2.568,3.1,2.644756,72.9495,15.0518,2.77718,702.503
"4780",3,5,"054","2021","746",2,8,6,"25686",1,"Flight",3.852,4.65,3.967134,-13.1687,-0.465564,-0.818371,-536.434
"4781",4,5,"054","2021","746",2,8,6,"25686",1,"Flight",5.136,6.2,5.289512,2.55732,-0.775296,0.177958,124.823
"4782",5,5,"054","2021","746",2,8,6,"25686",1,"Flight",6.42,7.75,6.61189,-0.367875,0.133706,-0.0271201,-8.3603
"4783",1,5,"054","2021","746",2,8,6,"26476",1,"Flight",0,0,0,0.0634373,2.66956e-15,-0.878051,-164.048
"4784",2,5,"054","2021","746",2,8,6,"26476",1,"Flight",2.492,3.052,2.583092,65.2464,14.6717,7.1028,886.106
"4785",3,5,"054","2021","746",2,8,6,"26476",1,"Flight",3.738,4.578,3.874638,-10.3366,-0.78851,-2.79227,-695.214
"4786",4,5,"054","2021","746",2,8,6,"26476",1,"Flight",4.984,6.104,5.166184,1.77067,-0.677257,0.627265,164.713
"4787",5,5,"054","2021","746",2,8,6,"26476",1,"Flight",6.23,7.63,6.45773,-0.234857,0.122821,-0.100982,-11.2204
"4788",1,5,"054","2021","746",2,8,6,"31202",1,"Flight",0,0,0,-0.328568,-6.65476e-16,-0.727469,-282.009
"4789",2,5,"054","2021","746",2,8,6,"31202",1,"Flight",2.876,3.412,2.917448,72.1356,11.8082,6.60904,1316.83
"4790",3,5,"054","2021","746",2,8,6,"31202",1,"Flight",4.314,5.118,4.376172,-12.6275,1.79779,-2.47468,-913.042
"4791",4,5,"054","2021","746",2,8,6,"31202",1,"Flight",5.752,6.824,5.834896,1.90294,-1.08994,0.509152,192.511
"4792",5,5,"054","2021","746",2,8,6,"31202",1,"Flight",7.19,8.53,7.29362,-0.208858,0.132675,-0.0669687,-11.7019
"4793",1,5,"054","2021","746",2,9,6,"25686",1,"Flight",0,0,0,0.400281,3.32229e-15,-2.16365,-150.682
"4794",2,5,"054","2021","746",2,9,6,"25686",1,"Flight",2.56,3.132,2.571832,72.6541,14.3304,-0.545278,872.9
"4795",3,5,"054","2021","746",2,9,6,"25686",1,"Flight",3.84,4.698,3.857748,-12.7134,-0.67,0.154011,-699.761
