"","row","max_row","tournamentNumber","seasonYear","courseNumber","roundNumber","holeNumber","groupId","playerId","shotNumber","kind","timeInterval","validTimeInterval","measuredTimeInterval","xFit","yFit","zFit","spinRateFit"
"23124",4,5,"047","2021","538",1,10,27,"27214",1,"Flight",5.616,6.632,5.49804,1.38252,-0.126308,0.126633,137.67
"23125",5,5,"047","2021","538",1,10,27,"27214",1,"Flight",7.02,8.29,6.87255,-0.139202,-0.0493783,-0.0108283,-8.83648
"23126",1,5,"047","2021","538",1,10,27,"27936",1,"Flight",0,0,0,0.342991,4.5371e-15,1.43838,-80.9155
"23127",2,5,"047","2021","538",1,10,27,"27936",1,"Flight",2.732,3.268,2.671392,71.2921,14.1751,-6.84036,552.856
"23128",3,5,"047","2021","538",1,10,27,"27936",1,"Flight",4.098,4.902,4.007088,-10.9534,-0.195593,1.60533,-467.792
"23129",4,5,"047","2021","538",1,10,27,"27936",1,"Flight",5.464,6.536,5.342784,1.65646,-0.557211,-0.292889,114.572
"23130",5,5,"047","2021","538",1,10,27,"27936",1,"Flight",6.83,8.17,6.67848,-0.185074,0.0573732,0.0386666,-7.73239
"23131",1,5,"047","2021","538",1,10,27,"33948",1,"Flight",0,0,0,-0.0493308,1.97957e-15,-1.46447,-120.297
"23132",2,5,"047","2021","538",1,10,27,"33948",1,"Flight",2.528,3.148,2.575176,70.5108,10.0414,-0.904894,862.397
"23133",3,5,"047","2021","538",1,10,27,"33948",1,"Flight",3.792,4.722,3.862764,-10.8903,0.451193,0.796143,-753.187
"23134",4,5,"047","2021","538",1,10,27,"33948",1,"Flight",5.056,6.296,5.150352,1.69493,-0.533148,-0.170277,190.57
"23135",5,5,"047","2021","538",1,10,27,"33948",1,"Flight",6.32,7.87,6.43794,-0.215209,0.0326036,0.0241442,-13.3258
"23136",1,5,"047","2021","538",1,11,27,"27214",1,"Flight",0,0,0,0.135105,-1.20144e-15,-0.0667405,-87.5182
"23137",2,5,"047","2021","538",1,11,27,"27214",1,"Flight",2.52,3.1,2.522748,73.8146,13.0403,-2.62811,618.663
"23138",3,5,"047","2021","538",1,11,27,"27214",1,"Flight",3.78,4.65,3.784122,-11.2133,-0.824211,-0.170596,-547.985
"23139",4,5,"047","2021","538",1,11,27,"27214",1,"Flight",5.04,6.2,5.045496,1.77598,-0.224626,0.0379428,140.927
"23140",5,5,"047","2021","538",1,11,27,"27214",1,"Flight",6.3,7.75,6.30687,-0.226636,-0.0201022,-0.00190559,-10.012
"23141",1,5,"047","2021","538",1,11,27,"27936",1,"Flight",0,0,0,0.198771,2.46945e-15,1.55066,117.581
"23142",2,5,"047","2021","538",1,11,27,"27936",1,"Flight",2.888,3.448,2.553332,74.5475,16.1684,-8.28558,-140.472
"23143",3,5,"047","2021","538",1,11,27,"27936",1,"Flight",4.332,5.172,3.829998,-11.9807,-0.868583,4.36999,-111.946
"23144",4,5,"047","2021","538",1,11,27,"27936",1,"Flight",5.776,6.896,5.106664,1.91583,-0.356284,-0.877042,59.9988
"23145",5,5,"047","2021","538",1,11,27,"27936",1,"Flight",7.22,8.62,6.38333,-0.22077,0.0176557,0.121041,-4.93048
"23146",1,5,"047","2021","538",1,11,27,"33948",1,"Flight",0,0,0,0.348117,3.44566e-15,0.864178,-85.9959
"23147",2,5,"047","2021","538",1,11,27,"33948",1,"Flight",2.472,3.008,2.512356,74.327,15.8231,2.77099,512.711
"23148",3,5,"047","2021","538",1,11,27,"33948",1,"Flight",3.708,4.512,3.768534,-11.7983,-1.18723,-0.893745,-426.208
"23149",4,5,"047","2021","538",1,11,27,"33948",1,"Flight",4.944,6.016,5.024712,2.10577,-0.373573,0.174158,105.951
"23150",5,5,"047","2021","538",1,11,27,"33948",1,"Flight",6.18,7.52,6.28089,-0.280375,0.0166547,-0.0221075,-7.48326
"23151",1,5,"047","2021","538",1,12,27,"27214",1,"Flight",0,0,0,-2.15507,3.82937e-15,0.678643,489.939
"23152",2,5,"047","2021","538",1,12,27,"27214",1,"Flight",2.736,3.356,2.402212,73.2731,5.91309,-2.06181,-1442.03
"23153",3,5,"047","2021","538",1,12,27,"27214",1,"Flight",4.104,5.034,3.603318,-12.2333,4.20555,2.77575,434.029
"23154",4,5,"047","2021","538",1,12,27,"27214",1,"Flight",5.472,6.712,4.804424,1.73395,-1.74874,-0.687491,19.3973
"23155",5,5,"047","2021","538",1,12,27,"27214",1,"Flight",6.84,8.39,6.00553,-0.1789,0.236542,0.102509,-5.26862
"23156",1,5,"047","2021","538",1,12,27,"27936",1,"Flight",0,0,0,-0.424616,0,0.916524,-39.9219
"23157",2,5,"047","2021","538",1,12,27,"27936",1,"Flight",2.528,3.048,2.499056,69.9283,13.7859,-9.90285,280.624
"23158",3,5,"047","2021","538",1,12,27,"27936",1,"Flight",3.792,4.572,3.748584,-10.7529,-0.359725,2.04672,-250.116
"23159",4,5,"047","2021","538",1,12,27,"27936",1,"Flight",5.056,6.096,4.998112,1.80601,-0.571511,-0.363486,65.1097
"23160",5,5,"047","2021","538",1,12,27,"27936",1,"Flight",6.32,7.62,6.24764,-0.241219,0.0693815,0.0481098,-4.69173
"23161",1,5,"047","2021","538",1,12,27,"33948",1,"Flight",0,0,0,0.228002,-4.65521e-16,0.367229,-44.8613
"23162",2,5,"047","2021","538",1,12,27,"33948",1,"Flight",2.032,2.66,2.20292,70.4336,7.09139,-5.56238,324.531
"23163",3,5,"047","2021","538",1,12,27,"33948",1,"Flight",3.048,3.99,3.30438,-10.3129,0.160864,1.10649,-313.855
"23164",4,5,"047","2021","538",1,12,27,"33948",1,"Flight",4.064,5.32,4.40584,1.70022,-0.0814252,-0.135937,89.947
"23165",5,5,"047","2021","538",1,12,27,"33948",1,"Flight",5.08,6.65,5.5073,-0.253957,-0.124623,0.00621908,-7.26263
"23166",1,5,"047","2021","538",1,13,27,"27214",1,"Flight",0,0,0,0.144988,-6.14379e-16,0.442395,-191.216
"23167",2,5,"047","2021","538",1,13,27,"27214",1,"Flight",3.012,3.492,3.003464,73.2255,16.4545,-6.28162,801.415
"23168",3,5,"047","2021","538",1,13,27,"27214",1,"Flight",4.518,5.238,4.505196,-11.5504,-0.0638272,1.45548,-524.702
"23169",4,5,"047","2021","538",1,13,27,"27214",1,"Flight",6.024,6.984,6.006928,1.71891,-0.536723,-0.254448,105.201
"23170",5,5,"047","2021","538",1,13,27,"27214",1,"Flight",7.53,8.73,7.50866,-0.183599,0.0392713,0.0304794,-6.12258
"23171",1,5,"047","2021","538",1,13,27,"27936",1,"Flight",0,0,0,0.043418,-2.88542e-15,0.420578,-153.202
"23172",2,5,"047","2021","538",1,13,27,"27936",1,"Flight",2.804,3.324,2.772852,75.4891,14.6134,-10.0397,765.589
"23173",3,5,"047","2021","538",1,13,27,"27936",1,"Flight",4.206,4.986,4.159278,-11.8658,-0.334956,2.70022,-550.109
"23174",4,5,"047","2021","538",1,13,27,"27936",1,"Flight",5.608,6.648,5.545704,1.91204,-0.40256,-0.485729,119.484
"23175",5,5,"047","2021","538",1,13,27,"27936",1,"Flight",7.01,8.31,6.93213,-0.229414,0.0148612,0.0603562,-7.46681
"23176",1,5,"047","2021","538",1,14,27,"27214",1,"Flight",0,0,0,-1.01738,2.89839e-15,1.27461,-1229.09
"23177",2,5,"047","2021","538",1,14,27,"27214",1,"Flight",2.532,3.096,2.606616,51.7293,14.8545,1.02973,6486.44
"23178",3,5,"047","2021","538",1,14,27,"27214",1,"Flight",3.798,4.644,3.909924,-10.5866,0.479474,-0.237413,-5008.56
"23179",4,5,"047","2021","538",1,14,27,"27214",1,"Flight",5.064,6.192,5.213232,2.00684,-1.11257,0.0478821,1168.87
"23180",5,5,"047","2021","538",1,14,27,"27214",1,"Flight",6.33,7.74,6.51654,-0.267006,0.158726,-0.00661306,-78.4772
"23181",1,5,"047","2021","538",1,14,27,"27936",1,"Flight",0,0,0,-1.04643,-3.40367e-16,-0.0134928,-1.37754
"23182",2,5,"047","2021","538",1,14,27,"27936",1,"Flight",2.8,3.268,2.88854,54.6777,18.6011,2.24307,5.97472
"23183",3,5,"047","2021","538",1,14,27,"27936",1,"Flight",4.2,4.902,4.33281,-13.0018,0.178933,-0.399298,-4.08563
"23184",4,5,"047","2021","538",1,14,27,"27936",1,"Flight",5.6,6.536,5.77708,2.52875,-1.11803,0.0631871,0.859254
"23185",5,5,"047","2021","538",1,14,27,"27936",1,"Flight",7,8.17,7.22135,-0.312738,0.158032,-0.00643584,-0.0526073
"23186",1,5,"047","2021","538",1,14,27,"33948",1,"Flight",0,0,0,-0.647202,-8.65664e-16,0.919709,-1.38606
"23187",2,5,"047","2021","538",1,14,27,"33948",1,"Flight",2.66,3.148,2.783996,52.4324,16.771,4.10167,6.29061
"23188",3,5,"047","2021","538",1,14,27,"33948",1,"Flight",3.99,4.722,4.175994,-11.2527,0.26084,-0.85208,-4.45096
"23189",4,5,"047","2021","538",1,14,27,"33948",1,"Flight",5.32,6.296,5.567992,2.1482,-1.17006,0.156493,0.968796
"23190",5,5,"047","2021","538",1,14,27,"33948",1,"Flight",6.65,7.87,6.95999,-0.27797,0.184324,-0.0194062,-0.0614514
"23191",1,5,"047","2021","538",1,15,27,"27214",1,"Flight",0,0,0,-2.07099,2.48032e-15,0.586864,190
"23192",2,5,"047","2021","538",1,15,27,"27214",1,"Flight",2.852,3.416,2.456448,73.526,14.7178,-10.6185,-556.981
"23193",3,5,"047","2021","538",1,15,27,"27214",1,"Flight",4.278,5.124,3.684672,-11.6949,-0.145471,1.69358,168.652
"23194",4,5,"047","2021","538",1,15,27,"27214",1,"Flight",5.704,6.832,4.912896,2.06248,-0.609743,-0.298769,4.83677
"23195",5,5,"047","2021","538",1,15,27,"27214",1,"Flight",7.13,8.54,6.14112,-0.267414,0.0678536,0.0387424,-1.72581
"23196",1,5,"047","2021","538",1,15,27,"27936",1,"Flight",0,0,0,0.121401,-6.32329e-15,1.48832,183.22
"23197",2,5,"047","2021","538",1,15,27,"27936",1,"Flight",2.868,3.432,2.455884,69.3682,17.698,-10.1583,-546.137
"23198",3,5,"047","2021","538",1,15,27,"27936",1,"Flight",4.302,5.148,3.683826,-10.4563,-1.19777,2.28569,165.992
"23199",4,5,"047","2021","538",1,15,27,"27936",1,"Flight",5.736,6.864,4.911768,1.7488,-0.465937,-0.43482,4.99269
"23200",5,5,"047","2021","538",1,15,27,"27936",1,"Flight",7.17,8.58,6.13971,-0.203947,0.0582805,0.0594761,-1.71287
"23201",1,5,"047","2021","538",1,15,27,"33948",1,"Flight",0,0,0,-1.37405,-3.15309e-15,0.863282,-6.64241
"23202",2,5,"047","2021","538",1,15,27,"33948",1,"Flight",2.652,3.128,2.563452,75.1611,18.3117,-6.2193,38.0881
"23203",3,5,"047","2021","538",1,15,27,"33948",1,"Flight",3.978,4.692,3.845178,-11.7835,-2.68562,0.860293,-30.3592
"23204",4,5,"047","2021","538",1,15,27,"33948",1,"Flight",5.304,6.256,5.126904,2.21154,0.250421,-0.1786,7.25445
"23205",5,5,"047","2021","538",1,15,27,"33948",1,"Flight",6.63,7.82,6.40863,-0.313728,-0.087791,0.0280233,-0.492868
"23206",1,5,"047","2021","538",1,16,27,"27214",1,"Flight",0,0,0,-0.143662,3.71979e-15,-0.377102,-3.8509
"23207",2,5,"047","2021","538",1,16,27,"27214",1,"Flight",2.568,3.056,2.50188,73.7732,11.3958,-0.276294,27.3676
"23208",3,5,"047","2021","538",1,16,27,"27214",1,"Flight",3.852,4.584,3.75282,-11.2263,1.07708,1.01574,-24.4233
"23209",4,5,"047","2021","538",1,16,27,"27214",1,"Flight",5.136,6.112,5.00376,1.64334,-0.773699,-0.215641,6.34027
"23210",5,5,"047","2021","538",1,16,27,"27214",1,"Flight",6.42,7.64,6.2547,-0.177702,0.0679459,0.0277949,-0.455653
"23211",1,5,"047","2021","538",1,16,27,"27936",1,"Flight",0,0,0,0.294031,-2.07811e-15,2.30524,175.387
"23212",2,5,"047","2021","538",1,16,27,"27936",1,"Flight",2.768,3.348,2.384672,76.2625,16.0081,-8.5668,-545.197
"23213",3,5,"047","2021","538",1,16,27,"27936",1,"Flight",4.152,5.022,3.577008,-11.7901,-1.11888,3.44458,180.025
"23214",4,5,"047","2021","538",1,16,27,"27936",1,"Flight",5.536,6.696,4.769344,2.03362,-0.294758,-0.677269,0.850477
"23215",5,5,"047","2021","538",1,16,27,"27936",1,"Flight",6.92,8.37,5.96168,-0.251191,0.0042179,0.0940749,-1.48356
"23216",1,5,"047","2021","538",1,16,27,"33948",1,"Flight",0,0,0,-0.302089,-9.52074e-15,-1.27248,-6.91033
"23217",2,5,"047","2021","538",1,16,27,"33948",1,"Flight",2.768,3.224,2.699056,75.7233,21.2619,6.36421,37.2113
"23218",3,5,"047","2021","538",1,16,27,"33948",1,"Flight",4.152,4.836,4.048584,-11.9155,-3.30814,-1.63525,-28.8282
"23219",4,5,"047","2021","538",1,16,27,"33948",1,"Flight",5.536,6.448,5.398112,2.40585,0.292057,0.291802,6.7051
"23220",5,5,"047","2021","538",1,16,27,"33948",1,"Flight",6.92,8.06,6.74764,-0.363036,-0.0799861,-0.038245,-0.442365
"23221",1,5,"047","2021","538",1,17,27,"27214",1,"Flight",0,0,0,-0.435663,-1.57016e-15,-0.566705,-1.24471
"23222",2,5,"047","2021","538",1,17,27,"27214",1,"Flight",2.524,3.044,2.644336,56.8109,12.478,4.08935,6.17681
"23223",3,5,"047","2021","538",1,17,27,"27214",1,"Flight",3.786,4.566,3.966504,-10.3622,0.513603,-1.0779,-4.66722
"23224",4,5,"047","2021","538",1,17,27,"27214",1,"Flight",5.048,6.088,5.288672,1.47858,-0.80845,0.177148,1.07796
"23225",5,5,"047","2021","538",1,17,27,"27214",1,"Flight",6.31,7.61,6.61084,-0.139554,0.0870157,-0.0156939,-0.072148
"23226",1,5,"047","2021","538",1,17,27,"27936",1,"Flight",0,0,0,-0.218894,2.63862e-15,-0.611743,-1.49446
"23227",2,5,"047","2021","538",1,17,27,"27936",1,"Flight",2.924,3.384,3.031992,60.779,16.2396,2.30324,5.81464
"23228",3,5,"047","2021","538",1,17,27,"27936",1,"Flight",4.386,5.076,4.547988,-13.3594,1.32472,0.383429,-3.73185
"23229",4,5,"047","2021","538",1,17,27,"27936",1,"Flight",5.848,6.768,6.063984,2.2495,-1.16051,-0.165824,0.741234
"23230",5,5,"047","2021","538",1,17,27,"27936",1,"Flight",7.31,8.46,7.57998,-0.236878,0.128505,0.0274032,-0.0429723
"23231",1,5,"047","2021","538",1,17,27,"33948",1,"Flight",0,0,0,-0.10996,-3.13732e-15,-0.223839,-1.40297
"23232",2,5,"047","2021","538",1,17,27,"33948",1,"Flight",2.732,3.228,2.864016,57.6655,14.7214,9.40998,6.17542
"23233",3,5,"047","2021","538",1,17,27,"33948",1,"Flight",4.098,4.842,4.296024,-11.1758,1.17648,-3.57299,-4.26958
"23234",4,5,"047","2021","538",1,17,27,"33948",1,"Flight",5.464,6.456,5.728032,1.92005,-1.28326,0.795676,0.907642
"23235",5,5,"047","2021","538",1,17,27,"33948",1,"Flight",6.83,8.07,7.16004,-0.225923,0.186091,-0.108175,-0.0562328
"23236",1,5,"047","2021","538",1,18,27,"27214",1,"Flight",0,0,0,0.242782,-1.7818e-15,0.838669,162.252
"23237",2,5,"047","2021","538",1,18,27,"27214",1,"Flight",2.812,3.356,2.420204,71.9387,15.644,-1.51456,-481.853
"23238",3,5,"047","2021","538",1,18,27,"27214",1,"Flight",4.218,5.034,3.630306,-10.9519,-0.580702,-0.0489768,148.985
"23239",4,5,"047","2021","538",1,18,27,"27214",1,"Flight",5.624,6.712,4.840408,1.62383,-0.361859,0.0251772,4.87011
"23240",5,5,"047","2021","538",1,18,27,"27214",1,"Flight",7.03,8.39,6.05051,-0.158901,-0.00208583,-0.00471806,-1.63382
"23241",1,5,"047","2021","538",1,18,27,"27936",1,"Flight",0,0,0,-0.222932,2.34747e-15,1.53328,-6.72985
"23242",2,5,"047","2021","538",1,18,27,"27936",1,"Flight",2.364,2.924,2.342544,75.9216,13.0551,-11.6923,127.958
"23243",3,5,"047","2021","538",1,18,27,"27936",1,"Flight",3.546,4.386,3.513816,-11.7937,-0.590113,4.19385,-148.101
"23244",4,5,"047","2021","538",1,18,27,"27936",1,"Flight",4.728,5.848,4.685088,2.39434,-0.534246,-0.902534,45.2034
"23245",5,5,"047","2021","538",1,18,27,"27936",1,"Flight",5.91,7.31,5.85636,-0.375707,0.0665019,0.142235,-3.59045
"23246",1,5,"047","2021","538",1,18,27,"33948",1,"Flight",0,0,0,0.157549,-9.75815e-16,-0.33351,-42.6498
"23247",2,5,"047","2021","538",1,18,27,"33948",1,"Flight",2.76,3.22,2.684964,70.0278,18.9993,5.07703,231.647
"23248",3,5,"047","2021","538",1,18,27,"33948",1,"Flight",4.14,4.83,4.027446,-10.5727,-1.75281,-1.85752,-180.348
"23249",4,5,"047","2021","538",1,18,27,"33948",1,"Flight",5.52,6.44,5.369928,1.55103,-0.0611977,0.335001,42.0925
"23250",5,5,"047","2021","538",1,18,27,"33948",1,"Flight",6.9,8.05,6.71241,-0.146747,-0.0518583,-0.0386175,-2.78343
"23251",1,5,"047","2021","538",2,1,27,"27214",1,"Flight",0,0,0,0.495888,-9.9383e-17,-0.790012,324.309
"23252",2,5,"047","2021","538",2,1,27,"27214",1,"Flight",2.828,3.452,1.901412,73.6605,11.3061,-0.906968,-2372.29
"23253",3,5,"047","2021","538",2,1,27,"27214",1,"Flight",4.242,5.178,2.852118,-11.4234,0.645801,0.996383,1496.91
"23254",4,5,"047","2021","538",2,1,27,"27214",1,"Flight",5.656,6.904,3.802824,1.76248,-0.748549,-0.191271,-241.23
"23255",5,5,"047","2021","538",2,1,27,"27214",1,"Flight",7.07,8.63,4.75353,-0.208341,0.0958663,0.0247495,12.0864
"23256",1,5,"047","2021","538",2,1,27,"27936",1,"Flight",0,0,0,-0.478049,2.48014e-15,1.52834,222.002
"23257",2,5,"047","2021","538",2,1,27,"27936",1,"Flight",2.756,3.352,2.408396,75.3117,10.5804,-6.96196,-653.258
"23258",3,5,"047","2021","538",2,1,27,"27936",1,"Flight",4.134,5.028,3.612594,-11.453,0.904259,3.14854,197.648
"23259",4,5,"047","2021","538",2,1,27,"27936",1,"Flight",5.512,6.704,4.816792,1.56421,-0.610685,-0.593257,8.06874
"23260",5,5,"047","2021","538",2,1,27,"27936",1,"Flight",6.89,8.38,6.02099,-0.151104,0.0328762,0.0755371,-2.32888
"23261",1,5,"047","2021","538",2,1,27,"33948",1,"Flight",0,0,0,-0.507875,-1.75889e-15,-0.171729,-190
"23262",2,5,"047","2021","538",2,1,27,"33948",1,"Flight",2.796,3.316,2.795004,69.2555,14.2767,10.7139,949.691
"23263",3,5,"047","2021","538",2,1,27,"33948",1,"Flight",4.194,4.974,4.192506,-11.1786,0.761723,-2.80986,-683.314
"23264",4,5,"047","2021","538",2,1,27,"33948",1,"Flight",5.592,6.632,5.590008,1.65504,-0.937442,0.52282,148.735
"23265",5,5,"047","2021","538",2,1,27,"33948",1,"Flight",6.99,8.29,6.98751,-0.171086,0.120323,-0.066017,-9.31179
"23266",1,5,"047","2021","538",2,2,27,"27214",1,"Flight",0,0,0,0.324759,9.81593e-16,-0.953669,-302.482
"23267",2,5,"047","2021","538",2,2,27,"27214",1,"Flight",2.772,3.356,2.898792,74.1796,12.8487,-0.139001,1337.84
"23268",3,5,"047","2021","538",2,2,27,"27214",1,"Flight",4.158,5.034,4.348188,-11.5704,0.0940948,-0.689028,-912.068
"23269",4,5,"047","2021","538",2,2,27,"27214",1,"Flight",5.544,6.712,5.797584,1.79394,-0.59366,0.152841,190.836
"23270",5,5,"047","2021","538",2,2,27,"27214",1,"Flight",6.93,8.39,7.24698,-0.209542,0.0647387,-0.020937,-11.5896
"23271",1,5,"047","2021","538",2,2,27,"27936",1,"Flight",0,0,0,-0.5148,2.20777e-15,1.03581,-178.269
"23272",2,5,"047","2021","538",2,2,27,"27936",1,"Flight",2.4,2.996,2.637728,74.6585,13.3679,-10.4655,913.617
"23273",3,5,"047","2021","538",2,2,27,"27936",1,"Flight",3.6,4.494,3.956592,-11.3983,-1.40051,3.71359,-705.786
"23274",4,5,"047","2021","538",2,2,27,"27936",1,"Flight",4.8,5.992,5.275456,2.06169,-0.066604,-0.644491,166.604
"23275",5,5,"047","2021","538",2,2,27,"27936",1,"Flight",6,7.49,6.59432,-0.298147,-0.047764,0.0764063,-11.3827
"23276",1,5,"047","2021","538",2,2,27,"33948",1,"Flight",0,0,0,-2.01914,4.29974e-16,1.32685,-248.512
"23277",2,5,"047","2021","538",2,2,27,"33948",1,"Flight",2.92,3.444,2.986756,74.2242,18.4487,-2.30306,1062.88
"23278",3,5,"047","2021","538",2,2,27,"33948",1,"Flight",4.38,5.166,4.480134,-12.0297,-1.44058,-0.423112,-707.048
"23279",4,5,"047","2021","538",2,2,27,"33948",1,"Flight",5.84,6.888,5.973512,1.98477,-0.285035,0.129117,144.103
"23280",5,5,"047","2021","538",2,2,27,"33948",1,"Flight",7.3,8.61,7.46689,-0.233188,0.0148624,-0.0209284,-8.52085
"23281",1,5,"047","2021","538",2,3,27,"27214",1,"Flight",0,0,0,0.419621,6.4863e-15,-0.0281437,-14.7155
"23282",2,5,"047","2021","538",2,3,27,"27214",1,"Flight",2.804,3.336,2.626236,73.9128,16.3066,-3.70705,300.542
"23283",3,5,"047","2021","538",2,3,27,"27214",1,"Flight",4.206,5.004,3.939354,-11.3992,-1.16857,0.513109,-315.353
"23284",4,5,"047","2021","538",2,3,27,"27214",1,"Flight",5.608,6.672,5.252472,1.84779,-0.306091,-0.0826789,85.6403
"23285",5,5,"047","2021","538",2,3,27,"27214",1,"Flight",7.01,8.34,6.56559,-0.226354,0.0213076,0.0104465,-6.00032
"23286",1,5,"047","2021","538",2,3,27,"27936",1,"Flight",0,0,0,-0.141316,1.08683e-15,0.32505,6.64236
"23287",2,5,"047","2021","538",2,3,27,"27936",1,"Flight",2.212,2.776,2.04642,75.1122,10.7736,-13.5497,-22.1158
"23288",3,5,"047","2021","538",2,3,27,"27936",1,"Flight",3.318,4.164,3.06963,-11.1027,-1.23353,3.68083,6.84666
"23289",4,5,"047","2021","538",2,3,27,"27936",1,"Flight",4.424,5.552,4.09284,2.00524,0.3611,-0.509853,0.992049
"23290",5,5,"047","2021","538",2,3,27,"27936",1,"Flight",5.53,6.94,5.11605,-0.29474,-0.207188,0.0377216,-0.195559
"23291",1,5,"047","2021","538",2,3,27,"33948",1,"Flight",0,0,0,-0.0234605,-2.06505e-15,-1.08319,-8.00484
"23292",2,5,"047","2021","538",2,3,27,"33948",1,"Flight",2.72,3.184,2.690972,73.4755,16.0409,3.65595,40.1502
"23293",3,5,"047","2021","538",2,3,27,"33948",1,"Flight",4.08,4.776,4.036458,-11.7612,-0.517456,-0.330489,-29.8847
"23294",4,5,"047","2021","538",2,3,27,"33948",1,"Flight",5.44,6.368,5.381944,2.04456,-0.542234,0.0379924,6.75128
"23295",5,5,"047","2021","538",2,3,27,"33948",1,"Flight",6.8,7.96,6.72743,-0.27476,0.0649851,-0.00366173,-0.439224
"23296",1,5,"047","2021","538",2,4,27,"27214",1,"Flight",0,0,0,0.106957,-2.87831e-15,0.192834,-21.5587
"23297",2,5,"047","2021","538",2,4,27,"27214",1,"Flight",2.624,3.236,2.528232,74.7248,12.704,-4.52672,472.224
"23298",3,5,"047","2021","538",2,4,27,"27214",1,"Flight",3.936,4.854,3.792348,-11.9414,0.306781,-0.316323,-509.403
"23299",4,5,"047","2021","538",2,4,27,"27214",1,"Flight",5.248,6.472,5.056464,1.96111,-0.859999,0.141882,142.052
"23300",5,5,"047","2021","538",2,4,27,"27214",1,"Flight",6.56,8.09,6.32058,-0.245798,0.128453,-0.0269928,-10.2497
"23301",1,5,"047","2021","538",2,4,27,"27936",1,"Flight",0,0,0,-0.044201,1.02609e-15,1.41054,-165.576
"23302",2,5,"047","2021","538",2,4,27,"27936",1,"Flight",2.688,3.28,2.70252,75.5141,11.2955,-7.63411,930.471
"23303",3,5,"047","2021","538",2,4,27,"27936",1,"Flight",4.032,4.92,4.05378,-11.8436,0.750672,2.3624,-716.259
"23304",4,5,"047","2021","538",2,4,27,"27936",1,"Flight",5.376,6.56,5.40504,1.98884,-0.783926,-0.471257,164.482
"23305",5,5,"047","2021","538",2,4,27,"27936",1,"Flight",6.72,8.2,6.7563,-0.261284,0.094185,0.0661626,-10.7003
"23306",1,5,"047","2021","538",2,4,27,"33948",1,"Flight",0,0,0,0.460834,-2.56993e-15,1.10438,-197.065
"23307",2,5,"047","2021","538",2,4,27,"33948",1,"Flight",2.648,3.2,2.681212,70.3694,15.7095,5.73433,988.336
"23308",3,5,"047","2021","538",2,4,27,"33948",1,"Flight",3.972,4.8,4.021818,-11.3499,-1.55645,-2.67028,-735.11
"23309",4,5,"047","2021","538",2,4,27,"33948",1,"Flight",5.296,6.4,5.362424,1.91407,-0.111195,0.472224,165.859
"23310",5,5,"047","2021","538",2,4,27,"33948",1,"Flight",6.62,8,6.70303,-0.248351,-0.0239994,-0.0550167,-10.7695
"23311",1,5,"047","2021","538",2,5,27,"27214",1,"Flight",0,0,0,-0.469645,-1.07264e-15,0.704586,-156.318
"23312",2,5,"047","2021","538",2,5,27,"27214",1,"Flight",2.432,3.012,2.46846,54.0919,15.6496,-1.47647,1153.84
"23313",3,5,"047","2021","538",2,5,27,"27214",1,"Flight",3.648,4.518,3.70269,-10.2659,-0.0324259,0.312689,-1065.23
"23314",4,5,"047","2021","538",2,5,27,"27214",1,"Flight",4.864,6.024,4.93692,1.91706,-1.08932,-0.0578163,284.129
"23315",5,5,"047","2021","538",2,5,27,"27214",1,"Flight",6.08,7.53,6.17115,-0.227932,0.168817,0.00651273,-20.846
"23316",1,5,"047","2021","538",2,5,27,"27936",1,"Flight",0,0,0,-0.561934,4.2244e-15,1.90751,-364.202
"23317",2,5,"047","2021","538",2,5,27,"27936",1,"Flight",2.544,3.112,2.573384,52.5595,17.626,-4.82377,2084.45
"23318",3,5,"047","2021","538",2,5,27,"27936",1,"Flight",3.816,4.668,3.860076,-10.8534,-0.164958,2.24151,-1683.68
"23319",4,5,"047","2021","538",2,5,27,"27936",1,"Flight",5.088,6.224,5.146768,2.25226,-1.18804,-0.646741,406.812
"23320",5,5,"047","2021","538",2,5,27,"27936",1,"Flight",6.36,7.78,6.43346,-0.299398,0.19676,0.113194,-27.8582
"23321",1,5,"047","2021","538",2,5,27,"33948",1,"Flight",0,0,0,-0.642496,-6.09884e-15,-1.17951,-463.004
"23322",2,5,"047","2021","538",2,5,27,"33948",1,"Flight",2.66,3.228,2.696444,54.334,18.8039,-2.798,2515.03
"23323",3,5,"047","2021","538",2,5,27,"33948",1,"Flight",3.99,4.842,4.044666,-11.3604,-0.509262,1.09603,-1932.42
"23324",4,5,"047","2021","538",2,5,27,"33948",1,"Flight",5.32,6.456,5.392888,2.2898,-1.00799,-0.295905,446.605
"23325",5,5,"047","2021","538",2,5,27,"33948",1,"Flight",6.65,8.07,6.74111,-0.289468,0.153315,0.0486571,-29.3685
"23326",1,5,"047","2021","538",2,6,27,"27214",1,"Flight",0,0,0,0.0981075,0,-0.491954,279.286
"23327",2,5,"047","2021","538",2,6,27,"27214",1,"Flight",2.84,3.416,2.418256,70.9752,13.5649,0.428123,-859.23
"23328",3,5,"047","2021","538",2,6,27,"27214",1,"Flight",4.26,5.124,3.627384,-11.6426,1.22503,1.51839,277.103
"23329",4,5,"047","2021","538",2,6,27,"27214",1,"Flight",5.68,6.832,4.836512,1.63289,-0.992929,-0.398633,1.84442
"23330",5,5,"047","2021","538",2,6,27,"27214",1,"Flight",7.1,8.54,6.04564,-0.140433,0.10269,0.0619416,-2.24942
