"tournamentNumber","tourCode","roundNumber","courseNumber","holeNumber","teeTime","startingHole","seasonYear","eventId","playerId","playerName","countryCode","leaderFlag","strokesBehind","textScore","roundScore","totalScore","position","thru","completedRoundScore","completedTotalScore","completedThru","stroke_id","type","shotNumber","distance","left","from_x","from_y","from_z","provisional","lie","strokesAssessed","groupId","x","y","z","putt","from","to","cup","strokeId","clientNumber","apexRange","apexSide","apexHeight","clubSpeed","ballSpeed","smashFactor","launchSpin","verticalLaunchAngle","horizontalLaunchAngle","actualFlightTime","kind","spinRateFit1","timeInterval1","measuredTimeInterval1","validTimeInterval1","xFit1","yFit1","zFit1"
"016","R",1,"656",2,"12:45PM",1,"2022",1,"35450","Patrick Cantlay","USA",FALSE,7,"Par","+1","+1","T35","1","+1","+1","2",95533,"SST",3,"18 in.","0 in.",5978.9,11510.99,82.477,FALSE,NA,1,20,5980.2,11512.04,82.468,TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",3,"9:40AM",1,"2022",1,"34076","Joel Dahmen","USA",FALSE,1,"Par","E","E","T2","2","E","E","3",58407,"SST",1,"271 yds","153 yds",5944.4,11304.19,91.362,FALSE,"Left Fairway",1,2,6753.9,11249.15,121.048,FALSE,"OTB","ELF",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",3,"9:40AM",1,"2022",1,"34076","Joel Dahmen","USA",FALSE,1,"Par","E","E","T2","2","E","E","3",58595,"SST",2,"158 yds","18 ft 0 in.",6753.9,11249.15,121.048,FALSE,"Fringe",1,2,7205.6,11107.64,141.845,FALSE,"OFW","OCO",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",3,"9:40AM",1,"2022",1,"34076","Joel Dahmen","USA",FALSE,1,"Par","E","E","T2","2","E","E","3",58953,"SST",3,"20 ft 6 in.","2 ft 3 in.",7205.6,11107.64,141.845,FALSE,"Green",1,2,7191.9,11122.83,141.006,FALSE,"OCO","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",3,"9:40AM",1,"2022",1,"34076","Joel Dahmen","USA",FALSE,1,"Par","E","E","T2","2","E","E","3",59261,"SST",4,"2 ft 3 in.","0 in.",7191.9,11122.83,141.006,FALSE,NA,1,2,7194,11121.68,141.071,TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",3,"9:40AM",1,"2022",1,"54421","Garrick Higgo","RSA",FALSE,1,"Birdie","E","E","T2","2","-1","-1","3",58368,"SST",1,"281 yds","141 yds",5944.4,11304.19,91.362,FALSE,"Right Fairway",1,2,6782.2,11214.83,122.864,FALSE,"OTB","ERF",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",3,"9:40AM",1,"2022",1,"54421","Garrick Higgo","RSA",FALSE,1,"Birdie","E","E","T2","2","-1","-1","3",58651,"SST",2,"139 yds","4 ft 9 in.",6782.2,11214.83,122.864,FALSE,"Green",1,2,7189.1,11121.58,140.988,FALSE,"OFW","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",3,"9:40AM",1,"2022",1,"54421","Garrick Higgo","RSA",FALSE,1,"Birdie","E","E","T2","2","-1","-1","3",59085,"SST",3,"4 ft 9 in.","0 in.",7189.1,11121.58,140.988,FALSE,NA,1,2,7194,11121.68,141.071,TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",3,"9:50AM",1,"2022",1,"36689","Brooks Koepka","USA",FALSE,1,"Par","E","E","T3","2","E","E","3",58881,"SST",1,"284 yds","137 yds",5944.4,11304.19,91.362,FALSE,"Right Fairway",1,3,6790.3,11199.1,124.299,FALSE,"OTB","ERF",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",3,"9:50AM",1,"2022",1,"36689","Brooks Koepka","USA",FALSE,1,"Par","E","E","T3","2","E","E","3",59379,"SST",2,"130 yds","28 ft 5 in.",6790.3,11199.1,124.299,FALSE,"Green",1,3,7174.8,11142.84,140.242,FALSE,"OFW","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",3,"9:50AM",1,"2022",1,"36689","Brooks Koepka","USA",FALSE,1,"Par","E","E","T3","2","E","E","3",59499,"SST",3,"27 ft 2 in.","2 ft 4 in.",7174.8,11142.84,140.242,FALSE,"Green",1,3,7191.5,11121.52,141.01,TRUE,"OGR","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",3,"9:50AM",1,"2022",1,"36689","Brooks Koepka","USA",FALSE,1,"Par","E","E","T3","2","E","E","3",59515,"SST",4,"2 ft 4 in.","0 in.",7191.5,11121.52,141.01,FALSE,NA,1,3,7194,11121.68,141.071,TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",3,"9:50AM",1,"2022",1,"46717","Viktor Hovland","NOR",FALSE,0,"Birdie","-1","-1","T1","2","-2","-2","3",58781,"SST",1,"294 yds","127 yds",5944.4,11304.19,91.362,FALSE,"Right Fairway",1,3,6814.9,11161.06,126.736,FALSE,"OTB","ERF",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",3,"9:50AM",1,"2022",1,"46717","Viktor Hovland","NOR",FALSE,0,"Birdie","-1","-1","T1","2","-2","-2","3",59401,"SST",2,"123 yds","11 ft 7 in.",6814.9,11161.06,126.736,FALSE,"Green",1,3,7182.6,11119.06,141.007,FALSE,"OFW","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",3,"9:50AM",1,"2022",1,"46717","Viktor Hovland","NOR",FALSE,0,"Birdie","-1","-1","T1","2","-2","-2","3",59562,"SST",3,"11 ft 7 in.","0 in.",7182.6,11119.06,141.007,FALSE,NA,1,3,7194,11121.68,141.071,TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",3,"10:00AM",1,"2022",1,"45526","Abraham Ancer","MEX",FALSE,2,"Par","E","E","T4","2","E","E","3",59778,"SST",1,"260 yds","162 yds",5944.4,11304.19,91.362,FALSE,"Right Fairway",1,4,6718.5,11222.73,120.551,FALSE,"OTB","ERF",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",3,"10:00AM",1,"2022",1,"45526","Abraham Ancer","MEX",FALSE,2,"Par","E","E","T4","2","E","E","3",60210,"SST",2,"169 yds","20 ft 5 in.",6718.5,11222.73,120.551,FALSE,"Right Fairway",1,4,7211,11110.02,142.075,FALSE,"OFW","ERF",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",3,"10:00AM",1,"2022",1,"45526","Abraham Ancer","MEX",FALSE,2,"Par","E","E","T4","2","E","E","3",60450,"SST",3,"21 ft 5 in.","2 ft 0 in.",7211,11110.02,142.075,FALSE,"Green",1,4,7194.6,11123.82,141.026,FALSE,"OFW","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",3,"10:00AM",1,"2022",1,"45526","Abraham Ancer","MEX",FALSE,2,"Par","E","E","T4","2","E","E","3",60474,"SST",4,"2 ft 0 in.","0 in.",7194.6,11123.82,141.026,FALSE,NA,1,4,7194,11121.68,141.071,TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",3,"10:00AM",1,"2022",1,"46402","Talor Gooch","USA",FALSE,2,"Par","E","E","T4","2","E","E","3",59670,"SST",1,"275 yds","147 yds",5944.4,11304.19,91.362,FALSE,"Right Fairway",1,4,6767,11235.94,121.645,FALSE,"OTB","ERF",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",3,"10:00AM",1,"2022",1,"46402","Talor Gooch","USA",FALSE,2,"Par","E","E","T4","2","E","E","3",60327,"SST",2,"147 yds","15 ft 5 in.",6767,11235.94,121.645,FALSE,"Green",1,4,7189.4,11106.82,141.522,FALSE,"OFW","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",3,"10:00AM",1,"2022",1,"46402","Talor Gooch","USA",FALSE,2,"Par","E","E","T4","2","E","E","3",60517,"SST",3,"17 ft 4 in.","2 ft 3 in.",7189.4,11106.82,141.522,FALSE,"Green",1,4,7192.9,11123.78,140.998,TRUE,"OGR","OGR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
"016","R",1,"656",3,"10:00AM",1,"2022",1,"46402","Talor Gooch","USA",FALSE,2,"Par","E","E","T4","2","E","E","3",60538,"SST",4,"2 ft 3 in.","0 in.",7192.9,11123.78,140.998,FALSE,NA,1,4,7194,11121.68,141.071,TRUE,"OGR",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA"
